"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Technologies for ageing in place to support community-dewlling older adults","A. Queirós; M. Santos; N. P. Rocha; M. Cerqueira","Escola Superior de Saúde, Universidade de Aveiro, Aveiro, Portugal; Escola Superior de Saúde, Universidade de Aveiro, Aveiro, Portugal; Departamento de Ciências Médicas, Universidade de Aveiro, Aveiro, Portugal; Escola Superior de Saúde, Universidade de Aveiro, Aveiro, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Objectives: This study aimed to systematize current evidence of technologies for ageing in place designed to support the daily living of community-dwelling older adults. Methods: A systematic review of reviews and meta-analysis was performed based on a search of the literature. Results: A total of 24 reviews and meta-analysis were retrieved and interventions related to physical activity, nutrition and weight management, health education, loneliness and social isolation, and emergency situations were identified; These studies analyse the impact of different technologies in community-dwelling older adults, considering several health-related outcomes. Conclusion: Technologies for ageing in place have positive effects on various health related outcomes, but further research is required.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975990","Technologies for ageing in place;Older adults","Aging;Systematics;Education;Mobile communication;Smart phones;Diseases;Databases","","5","","36","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Inteligent system to identify oil palm crop units from multispectral aerial images: Identification of multispectral patterns","P. A. Peña; P. A. Patiño; V. J. Velásquez; M. Góngora","Grupo de Investigación en Inteligencia Computacional y Automática - GIICA, Universidad EIA, Envigado, Colombia; Grupo de Investigación en Inteligencia Computacional y Automática - GIICA, Universidad EIA, Envigado, Colombia; Grupo de Investigación en Inteligencia Computacional y Automática - GIICA, Universidad EIA, Envigado, Colombia; Center for Computational Intelligence, DeMonfort University, Leicester, England","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","7","Globally, the oil palm industry leads the supply of oils and fats, and is a very dynamic sector thanks to its wide use and applications in different products. However, some studies have shown that oil palm cultivation causes enormous damage to the environment by the destruction of existing forests, or by excessive use of fertilizers and pesticides, making crude palm oil uncompetitive and strong constraints for its implementation worldwide. To improve the production of crude palm oil, assisted pollination plays a fundamental role in reducing the use of fertilizers. This is why this article presents a flexible Fuzzy ARTMAP model, for the segmentation and identification of oil palm crop units from the characterization of multispectral aerial images. The results show that the proposed model was able to identify complete seed units from polar patterns obtained from the segmentation using grayscale images, as well as the identification of sowing unit that are susceptible to be pollinated by the characterization of each unit of planting using three vegetation index such as: NDVI (Normalized Difference Vegetation Index), GNDVI (Green NDVI) y RVI (Red Vegetation Index).","","978-9-8998-4347-9","10.23919/CISTI.2017.7975991","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975991","Oil Palm;Fuzzy ARTMAP (Adaptive resonance temporary map);Indices de Vegetación;Polinización asistida;Unmanned aerial vehicles (UA V's)","Indexes;Vegetation mapping;Oils;Image segmentation;Monitoring;Silicon compounds;Irrigation","","1","","28","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Open data analysis on teacning in Brazilian higher education: A case study of the Anísio Teixeira National Institute for study and research","M. Victorino; H. Magalhães; L. Cardoso; M. Holanda; E. Ishikawa","Faculty of Information Science, University of Brasilia - UnB, Brasília, Brazil; Computer Science Department, University of Brasilia - UnB, Brasília, Brazil; Computer Science Department, University of Brasilia - UnB, Brasília, Brazil; Computer Science Department, University of Brasilia - UnB, Brasília, Brazil; Computer Science Department, University of Brasilia - UnB, Brasília, Brazil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","7","The Brazilian government has set urged agencies and departments of the Federal Public Administration to share their data and information on the internet through the Public Transparency Page, to render its administration as transparent as possible using open data. Following federal government guidelines, the Anísio Teixeira National Institute for Study and Research (Institúto Nacional de Estudos e Pesquisa - INEP), responsible for Brazilian higher education census, annually presents files with data on education on this page. Despite the enormous volume of data related to education on this portal, the lack of integration between the files presented and their original format, initially in "".SAS"" format and ""CSV"" from 2013 census, hinder or impede their use as strategic resources for business analysis. This paper presents a prototype of the Decision Support System (DSS), organized in an On Line Analytical Processing (OLAP) architecture, implemented from the data available by INEP, with the purpose of providing an appropriate environment for analytical queries of Brazilian higher education data.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975992","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975992","Open Data;Decision Support Systems;OLAP Architecture","Portals;Decision support systems;Education;Synthetic aperture sonar;W3C;Data models;Government","","","","11","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Mobile solutions for visually impaired people: Case study in Viana do Castelo Historical Center","A. Lima; D. Mendes; S. Paiva","Instituto Politécnico de Viana do Castelo, Portugal; Instituto Politécnico de Viana do Castelo, Portugal; Instituto Politécnico de Viana do Castelo, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Promoting social inclusion is a field of active research and an emergent topic relates to blind and visually impaired people. Among the difficulties they face, we address two which are related to the use of public transports and performing pedestrian routes between points of reference. Regarding the use of public transports, we address the difficulty blind people feel of knowing where they are along the way preventing them to ring the bell for the driver to stop, in an independent way. Regarding pedestrian walks, we developed a mobile application that allows users to walk to reference points such as the City Hall, Finances, Health Center, etc. In this paper, we present a case study that targets the two mentioned problems, developed in the Historical Center of Viana do Castelo, a city on the north of Portugal, made in cooperation with a Visually Impaired Association.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975993","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975993","Social inclusion;blind and visually impaired people;mobile solution;urban transport;pedestrian walks","Mobile communication;Global Positioning System;Urban areas;Meters;Mobile applications;Layout","","2","1","7","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Environment and models for learning technologies","N. F. Gomes; J. Q. Figueiredo; M. J. H. Serrano","Unidade de Investigação para o Desenvolvimento do Interior, Instituto Politécnico da Guarda, Guarda, Portugal; Unidade de Investigação para o Desenvolvimento do Interior, Instituto Politécnico da Guarda, Guarda, Portugal; Facultad de Educación, Universidad de Salamanca, Salamanca, España","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The incorporation of Web 2.0 technologies and resources in higher education institutions and, in particular, in the teaching and learning process, today constitutes an imperative which can contribute significantly to improving student learning results and the quality of education. This article provides a summary of the most notable results of a research project with the aim of analyzing the process of educational integration of Web 2.0 resources in teaching and learning practices. The results are broadly similar to studies conducted in other international contexts. The findings indicate that Web 2.0 resources incorporated some changes at communication and collaboration level.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975994","education;learning;tecnhologies;models;learning data","Web 2.0;Education;Information services;Electronic publishing;Data models;Software","","","","28","","13 Jul 2017","","","IEEE","IEEE Conferences"
"A QFD based model integration in Agile software development","A. Ionica; M. Leba; R. Dovleac","University of Petrosani, Petrosani, Romania; University of Petrosani, Petrosani, Romania; University of Petrosani, Petrosani, Romania","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The actual development of the IT sector generated software products that are now a significant part of any field. The increasing number of IT products led to changes in the project management of software development. If, in the beginnings, the project management tools were limited and included approaches such as: the waterfall model, the incremental spiral model, prototyping, and rapid application development, but as of lately, the quality management specific tools found a place amongst the new tools used. The proposed model uses the Quality Function Deployment (QFD) as tool in software development, which offers an accurate picture of the current state of the degree to which software meets customer requirements by calculating an offset. In developing the model we took into account the principles of Agile and the concepts introduced by Scrum, in order to integrate the proposed instrument in a widely used methodology that connects the steps between idea and market.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975995","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975995","project management;quality management tool;offset","Software;Quality function deployment;Tools;Project management;Product development;Correlation","","4","","21","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Determining the number of nodes in a volcano monitoring system by using WSN","R. A. Lara-Cueva; R. Gordillo; V. I. Poaquiza","Grupo de Investigación en Sistemas Inteligentes (WiCOM-Energy), Universidad de las Fuerzas Armadas, Sangolquí, Ecuador; Grupo de Investigación en Sistemas Inteligentes (WiCOM-Energy), Universidad de las Fuerzas Armadas, Sangolquí, Ecuador; Grupo de Investigación en Sistemas Inteligentes (WiCOM-Energy), Universidad de las Fuerzas Armadas, Sangolquí, Ecuador","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Volcano monitoring systems by using Wireless Sensor Networks (WSN) must ensure an adequate network performance, which - in fact - depends on the number of network nodes. This paper is focused on determining the number of nodes, which collectively are able to yield an adequate network performance. We implemented function optimization methods and QoS metric analysis to find the effective number of sensors. It is guaranteed that the network is competent and meets the requirements of volcano monitoring systems. The process was arranged in three phases: Network WSN on the ns-2 simulator was implemented with randomized distribution. The transmission of information was collected for 2 minutes of simulation, showing tolerable results of average delay in units of milliseconds. The second stage corresponds to the deduction of the algebraic objective function, and the last includes the application of nonlinear optimization methods on objective function. The results show that the optimal number of nodes is 10, it ensures packet loss less than 20%.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975996","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975996","WSN;Volcano Monitoring;QoS metrics","Wireless sensor networks;Monitoring;Quality of service;Volcanoes;Optimization methods;Measurement;Linear programming","","","","20","","13 Jul 2017","","","IEEE","IEEE Conferences"
"LiFi — The path to a new way of communication","M. Leba; S. Riurean; A. Lonica","University of Petrosani, Petrosani, Romania; University of Petrosani, Petrosani, Romania; Universitatea din Petrosani, Petrosani, RO","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Important research efforts have been directed over the past ten years, towards exploring alternative parts of the electromagnetic spectrum that could potentially offload a large portion of the network traffic from the overcrowded radio frequency (RF) domain. Due to the latest improvements, the optical wireless communication (OWC) proves to be a viable alternative solution to the issues of forthcoming radio frequency RF spectrum crisis, especially in certain places and situations. Currently, most mobile data traffic is consumed indoor, where light fidelity (LiFi) which is related to visible light communication (VLC) offers lots of specific advantages, and effective solutions to the many issues of wireless communication. The current paper summarizes most of the research, developments and applications achieved so far and looks at the different aspects of the strengths and weaknesses, implementations, challenges, VLC IEEE standard and data modulation techniques of the VLC and specific LiFi's new coined optical wireless communication technology.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975997","OWC;VLC;LiFi;modulation techniques","Light emitting diodes;Lighting;Companies;Wireless communication;Wireless fidelity;Radio frequency","","47","1","37","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Development methodology of the HISMM Maturity Model","J. V. Carvalho; Á. Rocha; A. Abreu; A. Afonso","CEOS.PP, Politécnico do Porto, Porto, Portugal; Universidade de Coimbra, Coimbra, Portugal; CEOS.PP, Politécnico do Porto, Porto, Portugal; CEOS.PP, Politécnico do Porto, Porto, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","7","Maturity Models have been introduced, over the last four decades, as guides and references for Information System management in organizations from different sectors of activity. In the healthcare field, Maturity Models have also been used to deal with the enormous complexity and demand of Hospital Information Systems. This article presents a research project that aimed to develop a new comprehensive model of maturity for a health area. HISMM (Hospital Information System Maturity Model) was developed to address a complexity of SIH and intends to offer a useful tool for the demanding role of its management. The HISMM has the peculiarity of congregating a set of key maturity Influence Factors and respective characteristics, enabling not only the assessment of the global maturity of a HIS but also the individual maturity of its different dimensions. In this article, we present the methodology for the development of Maturity Models adopted for the creation of HISMM and the underlying reasons for its choice.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975998","Stages of Growth;Maturity Models;Hospital Information Systems;Management","Information systems;Silicon;Adaptation models;Hospitals;Complexity theory;Face;Context modeling","","1","","30","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Geographic data in a graph oriented database: A study with Neo4j and PostgreSQL","E. Roberto; M. T. de Holanda; A. P. F. de Araújo; M. Victorino","Departamento de Ciência da Computação, Universidade de Brasília (UnB), Brasília, Brasil; Departamento de Ciência da Computação, Universidade de Brasília (UnB), Brasília, Brasil; Departamento de Ciência da Computação, Universidade de Brasília (UnB), Brasília, Brasil; Departamento de Ciência da Computação, Universidade de Brasília (UnB), Brasília, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Graph databases, similar to other NoSQL approaches, have emerged as an alternative to solve specific problems ill fitted to relational models. The huge amounts of data produced, and the high capability for horizontal scalability provided by NoSQL databases has led to the increasing adoption of these systems, which can now be adapted to support geographic data. This article presents an analysis on the behavior of a graph oriented geographic databases compared to those designed with a relational model, using the database management systems PostgreSQL/PostGIS and Neo4j.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975999","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975999","NoSQL;geographic data;relational model","Adaptation models;Visualization;Java;Computational modeling;Scalability;NoSQL databases","","","","21","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Digital educational games & phonological awareness","T. Guindeira; H. Gil","ESE — Instituto Politécnico de Castelo Branco, Castelo Branco, Portugal; ESE — Instituto Politécnico de Castelo Branco, CAAP — Universidade de Lisboa, Castelo Branco, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","5","This article presents the results of an investigation focused on the validation of ""Digital Educational Games"", using the Microsoft PowerPoint programme, aimed at the development of phonological awareness in pre-school children with special educational needs. The research is qualitative and exploratory, constituting a multiple case study, from an action-research perspective. During the investigative process, were carried out practical sessions to implement the ""Digital Educational Games"" with two children, and the data was collected using two observation grids. At the same time, were interviewed two specialists in Information and Communication Technologies and a Special Education specialist, who analysed and evaluated the games. In the collection, treatment and analysis of the data, it was verified that the children obtained good results in the acquisition of the phonological awareness skills, registering a marked improvement in learning, participation, involvement, interest, collaboration and persistence that led to a gradual improvement in their performance. The results obtained were within the expectations of the experts, as evidenced by the analysis of the content of the respective interviews, having these ones positively appreciated the overall construction of the games, considering them valuable in the teaching / learning process.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976000","Phonological Awareness;Digital Educational Games;Special Educational Needs;Information and Communication Technologies","Games;Information and communication technology;Education;Collaboration;Interviews;Speech;Auditory system","","1","","13","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Digital technologies — Apps — and the cognitive skills of older adults: Results of an investigation at USALBI (Universidade Senior Albicastrense)","V. Gonçalves; H. Gil","Escola Superior de Educação, Instituto Politécnico de Castelo Branco, Castelo Branco, Portugal; Escola Superior de Educação, Universidade de Lisboa, Castelo Branco, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","In recent decades, societies have endured a major challenge: the aging of the population. The main reasons may be related to the decline in fertility rates, increased life expectancy, improved healthcare and the incorporation of healthier living habits, providing conditions for active aging. Active aging is a theme addressed by professionals who more directly that are related to the aging process. In this context, it is important to analyze and promote actions with the elderly population for this can be an integral and active part of the digital society, because increasingly the exercise of civic rights and duties to be carried out through digital platforms. At present, the digital society implies that all citizens are equipped with digital skills, in this particular case, given that the elderly population is referred to as computer exclusion population, it is urgent to create conditions to promote their digital inclusion that will enable them to true social inclusion thus providing active aging. Given the physiological and cognitive decline associated with aging is important to promote initiatives to prevent situations that could increase dementia among the elderly. In particular, there are already a number of digital applications (APPs) that aim to stimulation and cognitive training. In this research, we were used APPs in this area (Peak and Neuronation) which involved a sample of 18 seniors who attended USALBI (Universidade Sénior Albicastrense). This Project Workseeks to ascertain whether the use of digital applications (APPs) Peak & Neuronation can contribute to active aging of the elderly, with regard to cognitive training that they provide. In addition to the 18 elderlies, as students of computer course USALBI, where it made a non-participant observation in 12 practice sessions of APPs Peak & Neuronation and applied questionnaire surveys and these old, was also involved one professional of Social Gerontology and an expert in the field of ICT through semi-structured interviews to ascertain their views concerning digital applications involved in the study. After the triangulation of data can be said that the views expressed were agreed regarding the added value of the APPs Peak & Neuronation in cognitive training where it involved the memory valences; language; mental agility; reasoning; speed; flexibility; coordination; attention; focus; concentration; perception; troubles hooting; mental calculations; emotion and will power. From the analysis of the data, it was found that the APPs can be referred to as digital tools in the cognitive training of older people.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976001","Active Ageing;Digital Applications (APPs);Elderly ICT (Information and Communication Technologies)","Aging;Senior citizens;Statistics;Training;Information and communication technology;Androids","","","","6","","13 Jul 2017","","","IEEE","IEEE Conferences"
"The urgency of lifelong learning: A study on the learning of information and communication technologies in populations 50+","G. Páscoa; H. Gil","ISCSP, Universidade de Lisboa, Portugal; CAPP, Universidade de Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","This article aims to address a doctoral research carried out in the senior universities of the district of Castelo Branco in the academic year 2013/2014, whose main objective was to identify the sociocultural factors that influence and condition the option to learn ICT and to know the impacts of this learning on well-being (mental and social) throughout the aging process. Data were collected at 5 senior universities in this district through a questionnaire survey involving 374 citizens (50+ years old) and from interviews to 5 Directors, 5 ICT Teachers and 10 Participants who have already attended ICT training in their respective universities. The results allowed us to verify that the need for communication, the fight against isolation are the main sociocultural factors that influenced the learning of ICT in these participants. The exercise of memory and intellectual skills, participation and inclusion in the digital society and the reduction of loneliness were the most evident impacts on the ""mental well-being"" and ""social well-being"".","","978-9-8998-4347-9","10.23919/CISTI.2017.7976002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976002","Ageing;ICT;Mental well-being;Social well-being","Internet;Software;Electronic mail;Information and communication technology;Aging;Laser radar;Hardware","","","","24","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Generating key questions from academic texts","K. Sanoki","Pontifícia Universidade Católica, PUC-SP, São Paulo, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","4","The search for the efficiency of the use of time dedicated to an activity of reading academic texts is central to the research that is in progress. A prominent contribution of the research is related to an algorithm that generates questionnaires from those texts. This article presents and discusses the main strategy that subsidizes the concerns involved in the development of such algorithm. The strategy will have several stages and the first step of the algorithm will be to interact with the researcher, who should inform the text and the purpose of his research through Keywords. The second step of the algorithm will be to insert this text into a computational medium (if it has not yet been inserted) and from the items of the bibliographic reference it will look for the referenced and related articles in available journals or repositories, in order to create a base of Data that will be called a Bibliographic Corpus which, in turn, will support it. In the creation of Corpus will be generated the morphological and semantic meanings of all words in the text and referenced articles. The next step of the algorithm will be to create relationships between the types of words in the text and the content of the Corpus, taking into account the characteristics of each word. In the stage of semantic relationships of the prayers of the text with the Corpus it will be necessary to separate text and Corpus in sentences, sentences and phrases. From the morphological and semantic meanings of the words of the text will be established the relationships with the adverbs of mode and demonstrative pronouns, which will allow the creation of questions. Finally the last step of the algorithm will be to reconstruct prayers or sentences, adding What, When, Why, Where, Who, How, and How much. The result of applying these steps will be an algorithm for generating questionnaires, in the form of an inquiry, about a particular academic text, and a good reason for holding reading for clarification, or not.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976003","Text;Corpus;Questions;Adverbs","Software;Semantics;Bills of materials;Algorithm design and analysis","","","","12","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Catalysts and inhibitors to knowledge management practices in a technology consulting firm","R. Pereira; R. Lobo; B. Alturas","ISTAR-IUL, Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal; Bring Global, Lisboa, Portugal; ISTAR-IUL, Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","In a scenario in which organizations have an increasing amount of data, information and knowledge, which translates into the distinctive elements of an organization, it is increasingly necessary to combine technologies with the needs of companies to organize and structure different knowledge. Data, information and knowledge are fundamental and differentiating factors in achieving a competitive advantage, in this sense it becomes urgent to plan and adopt, in a changeable way, strategies of knowledge management in companies. The main objective of this study is to identify the catalytic and inhibiting factors of knowledge management practices in a technology consulting organization, with a view to creating or improving internal knowledge management processes. For this, the qualitative approach was used, having as unit of analysis the internal practices and processes of Knowledge Management of an organization in the branch of technologies. Data were obtained through semi-structured interviews with the organization's employees. Thus, it was possible to understand how Bring Global manages organizational knowledge, realizing how employees value Knowledge Management as a process that facilitates the sharing of knowledge in the organization.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976004","Knowledge Management;Knowledge Sharing;Information Technology;Competitive Advantage","Knowledge management;Face;Companies;Business intelligence;Inhibitors;Object recognition","","","","11","","13 Jul 2017","","","IEEE","IEEE Conferences"
"MongoDB performance analysis: A comparative study between stand-alone and sharded cluster deployments with open data from Brazilian Bolsa familia program","A. D. Neto; E. P. Fernandes; M. Holanda; E. Ribeiro; R. N. Carvalho","Departamento de Ciência da Computação, Universidade de Brasília - UnB, Brasília, Brasil; Departamento de Ciência da Computação, Universidade de Brasília - UnB, Brasília, Brasil; Departamento de Ciência da Computação, Universidade de Brasília - UnB, Brasília, Brasil; Departamento de Ciência da Computação, Universidade de Brasília - UnB, Brasília, Brasil; Departamento de Pesquisas e Informações Estratégicas, Ministério da Transparência, Monitoramento e Controladoria-Geral da União, Brasília, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","In the ""Big data Era"", new trends like ""Internet of Things"", Social Networks and Open Data have contributed to a real explosion in data availability. To face these phenomena, the so-called NoSQL Databases arise, MongoDB being an important representative of this category of solutions. The present work aims to evaluate performance aspects of MongoDB when applied to the analysis of large volumes of open data related to Bolsa Família, and to evaluate the gains derived from the adoption of the cluster architecture versus the standalone mode. The results showed significant performance gains in the execution of aggregate queries with the cluster adoption and that the performance loss during the load can be minimized with workarounds.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976005","Massive Databases;NoSQL;MongoDB;Performance;Cluster;Big Data;Open Data;Bolsa Familia","Big Data;Linux;Portals;Software;Monitoring;Through-silicon vias;Performance analysis","","1","","25","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Crawling public massive data to solve air traffic data issues","M. Rui; C. Pedro; H. Roberto","NOVA Information Management School, Lisbon, Portugal; NOVA Information Management School, Lisbon, Portugal; NOVA Information Management School, Lisbon, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","7","Globalization brought a set of factors that led to the promotion of some geographical areas strategic to the growth and evolution of the global financial, economic and commercial systems. The study of Global Cities emerged as a key concept to identify and characterize cities as main agents in the performance of the world economy, i.e., World Cities (WC). There is consensus on how to identify market leader cities worldwide. Nevertheless, the classification criteria has been proven a difficult task. Similarly, there is criticism on the results obtained with these studies, especially due to the scarcity of data, compromising many published results. Missing data along consequent years justifies the lack of scientific publications about the evolution of World City Networks. Recent researches are also associated to ""lack of data"". This paper identifies these problems as the ""7 deadly sins"" of World Cities, and examines how these deficiencies may be corrected using a unique air traffic dataset, the POAT (Public Online Air Traffic) data. This research should propel the study of World Cities to more reliable and undisputed results through the use of sophisticated data analysis techniques.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976006","world city;world city network;airline data;data issues","Urban areas;Globalization;Data mining;Real-time systems;Couplings;Information management;Economics","","","","59","","13 Jul 2017","","","IEEE","IEEE Conferences"
"The most violated WCAG 1.0 guidelines by the developers of university websites in Turkey","Y. Akgül","Alanya Alaaddin Keykubat University, Alanya, Antalya, Turkey","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","7","Universities utilize the Websites as primary medium for information communication. The universal accessibility of this web medium remains a major challenge for both web developers and accessibility researchers. Conformance of WCAG 1.0 guidelines by web pages is a significant factor in measuring universal accessibility. This paper focuses on the accessibility evaluation of 23 Turkish University homepages. The accessibility assessment was carried out to verify compliance with the WCAG 1.0 published by the World Wide Web Consortium (W3C). The main goal of this study is to determine if even people with disabilities can access and use websites of the universities with higher academic prestige. From the results, we can conclude that the majority of the tested websites do not achieve an acceptable level of compliance. Universities with high academic prestige do not show a greater level of web accessibility. By performing the evaluation of university websites, we have identified that there are major barriers to a large number of users. We identified and discussed the most violated WCAG. Our findings may raise awareness to the web developer about these violations and encourage them on how to build better and accessible websites.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976007","Accessibility;universities;Turkey","Guidelines;W3C;Web pages;Usability;Visualization","","7","","26","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Cybersecurity culture in Portuguese organizations: An exploratory analysis","M. G. M. S. Cardoso; R. D. Laureano; C. Serrão","Business Research Unit (BRU-IUL), Instituto Universitário de Lisboa (ISCTE-IUL), Lisbon, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL), Information Sciences, Technologies and Architecture Research Center (ISTAR-IUL), Lisbon, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL), Information Sciences, Technologies and Architecture Research Center (ISTAR-IUL), Lisbon, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","5","Cybersecurity is currently one of the hottest topics for millions of organizations around the world. They depend on information technology to conduct their business processes that are exposed to wide range of security threats, and Portuguese organizations are no exception. How are these organizations taking a holistic approach to allow them to face and handle those threats with confidence? Are the proper technical mechanisms being put in place and are the appropriate information security skills and awareness programs implemented internally? How is all of this being handled by Portuguese organizations? This are some of the questions tackled on a survey addressed to directors of Portuguese organizations in order to map their current cybersecurity culture and corresponding processes.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976008","cybersecurity;portuguese;study;organizations;practices;challenges","Organizations;Computer security;Training;Standards organizations;Investment;Information security","","3","","9","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Technological teacher training: An experience with sway and adobe applications: Learning meetings","L. V. G. Alvareli; M. C. M. Bento; N. A. A. de Oliveira","Centro Universitário Teresa D'Ávila — UNIFATEA, Lorena, SP, Brasil; Centro Universitário Teresa D'Ávila — UNIFATEA, Lorena, SP, Brasil; Centro Universitário Teresa D'Ávila — UNIFATEA, Lorena, SP, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","5","The rapid advances of technologies, especially the mobile and wireless ones, are changing the society. The school as one of the gears of society is affected by these advances. The purposes of this study were to analyze the applications that help the higher education teacher to organize the digital material for the student and to know the opinion of higher education teachers who attend training meetings. The study was delimited through the action-research cycle, that is, action research on the meeting of teacher training, from a Brazilian Salesian institution, focused on the orientation for the use of applications in the preparation of material for the student of the digital age. Twenty-five teachers participated in the meeting. It was observed that the teachers who attend a teacher training are those engaged in the search for improvement of the pedagogical practice. It can be concluded that it is necessary to verify the needs and attend the teachers in a way that helps them strengthen the pedagogical praxis.","","978-9-8998-4347-9","10.23919/CISTI.2017.7976009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976009","Technologies;Teacher training;Pedagogical practice","Sparks;Training;Games;Layout;Blogs;Mobile communication","","","","13","","13 Jul 2017","","","IEEE","IEEE Conferences"
