"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Provision of next-generation personalized cyber-physical services","B. Bordel; T. Iturrioz; R. Alcarria; A. Sanchez-Picot","Universidad Politecnica de Madrid, Madrid, Comunidad de Madrid, ES; Universidad Politecnica de Madrid, Madrid, Comunidad de Madrid, ES; Universidad Politecnica de Madrid, Madrid, Comunidad de Madrid, ES; Universidad Politecnica de Madrid, Madrid, Comunidad de Madrid, ES","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","Cyber-Physical Systems are integrations of computation and physical processes. This new approach allows creating functional units with hybrid behavior, being able to perform new and complex actions. In this context, cyber-physical sensors are devices which, embedded in the daily living world, can monitor hidden variables by integrating software data analysis and physical sensing. With this information, a new generation of personalized services may be supported, as users can be provided with the content they need, although they are not aware of those necessities. In this paper a next-generation personalized service provision platform supported by cyber-physical sensors is proposed. Employed cyber-physical sensors include a mathematical model to extract information about the users' motivation. In this first implementation, motivational information is employed to offer adequate content to users in order to enhance their experience. An experimental validation is also provided in order to evaluate the performance of the proposed technology.","","978-989-98434-8-6","10.23919/CISTI.2018.8399338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399338","Cyber-Physical Systems;Cyber-Physical sensors;personalized services;pervasive sensing;control systems","Sensors;Next generation networking;Servers;Software;Proposals;Monitoring;Hardware","","4","","32","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Maturity models of education information systems and technologies: A systematic literature review","J. V. Carvalho; R. H. Pereira; A. Rocha","Politécnico do Porto / CEOS.PP, Porto, Portugal; Politécnico do Porto / CEOS.PP, Porto, Portugal; Universidade de Coimbra, Coimbra, Portugal","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","7","Maturity models (MM) have been introduced, over the last five decades, as guides and references for the information system management in organizations from different sectors of activities. In the education sector, MM have also been used to evaluate higher education institutions (HEI) in several dimensions, such as ICT, management, process management, course curricula, course/HEI accreditation, e/m-learning, online courses and pedagogical strategies. The HEI have an enormous complexity due to the specificity and quantity of their processes, demanding capable information systems (IS) and tools to manage these IS. Based on the guidelines of a methodology for a systematic literature review, the MM of different subareas of education are identified and categorized in this paper. For each MM associated with HEI IS, it is identified the methodology of development and validation, as well as the scope, stages and their characteristics by dimensions. This study resulted in the need to develop a MM for IS that supports HEI in their core business activities and management.","","978-989-98434-8-6","10.23919/CISTI.2018.8399339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399339","Stages of Growth;Maturity Models;Higher Education Institutions;Education Information Systems;Management","Education;Bibliographies;Organizations;Information systems;Tools;Data mining;Ecosystems","","5","","54","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Application of PMBOK in the development of research","S. Bayona; N. Saboya; J. Bustamante","Universidad San Martin de Porres, Lima, PE; Universidad San Martin de Porres, Lima, PE; Universidad San Martin de Porres, Lima, PE","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","5","PMBOK has been widely applied to Software Engineering. The aim of this article is to present a project management method based on PMBOK and apply it to research process at universities. The management method integrates the best practices of PMBOK to facilitate the processes of reserach in their different levels of organization (strategic, tactical and operative). Twenty six head of research took part in the research. The data was analysed both quantitatively and qualitatively. The results show that management through the proposal compared to the current process obtained significant improvements.","","978-989-98434-8-6","10.23919/CISTI.2018.8399340","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399340","PMBOK;research;management","Software;Monitoring;ISO Standards;Instruments;Software engineering;Project management;Best practices","","2","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Sigma (σ) from sums of unequal size samples, a conjecture: Heterogeneous remote servers, over the Internet: Statistics for manufacturing processes","M. Barros; M. Casquilho","Department of Mechanical Engineering, Universidade de Lisboa (University of Lisbon), Lisboa, Portugal; Department of Chemical Engineering - IST, Universidade de Lisboa (University of Lisbon), Lisboa, Portugal","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","The Internet is a medium that can be used for computing to solve a variety of problems, such as those from industry or academia, also making collaboration easier. This text illustrates our methodology of computing “over the Internet”, and presents a conjecture in Statistics to determine σ (standard deviation) from sums of samples of unequal size. The computing application runs on heterogeneous remote servers in parallel, one in Linux and one in Windows, as might befit a company. The conjecture is “verified” by Monte Carlo, a typically time-consuming technique, itself suggesting parallelization. We have here as objectives: to propose a solution to the statistical problem; to show the use of heterogeneous remote parallel servers; and to point to the Internet as a suitable computing medium. This problem and a number of others can be freely solved on the authors' webpages.","","978-989-98434-8-6","10.23919/CISTI.2018.8399341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399341","computing over the Internet;remote parallel servers;heterogeneous servers;Monte Carlo","Internet;Servers;Companies;Monte Carlo methods;Standards;Estimation;Microsoft Windows","","1","","24","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Sharing economy and mobile apps","E. A. D. Moresi; J. C. Alves dos Santos; E. V. A. Cunha; G. Baldissera; H. Nascimento da Silva; M. F. Freires; T. W. Nicolau; V. C. Hartmann","Universidade Catolica de Brasilia, Taguatinga, DF, BR; Universidade Catolica de Brasilia, Taguatinga, DF, BR; Universidade Catolica de Brasilia, Taguatinga, DF, BR; Universidade Catolica de Brasilia, Taguatinga, DF, BR; Universidade Catolica de Brasilia, Taguatinga, DF, BR; Universidade Catolica de Brasilia, Taguatinga, DF, BR; Universidade Catolica de Brasilia, Taguatinga, DF, BR; Universidade Catolica de Brasilia, Taguatinga, DF, BR","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","The sharing economy consists of commercial practices that allow access to goods and services, without necessarily having to acquire a product or monetary exchange. Collaborative consumption, another concept associated with this economy, aims to accommodate needs and desires in a more sustainable, attractive and low burden for the individual. The purpose of this article is to present the example of a mobile application that allows the exchange and donation of products. Trad'in is a social platform that encourages the exchange of products in order to preserve natural resources and ensure a sustainable market for future generations. The application was developed for iOS and is available in the App Store in its beta version.","","978-989-98434-8-6","10.23919/CISTI.2018.8399342","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399342","sharing economy;collaborative consumption;social market;challenge based learning;mobile devices","Public transportation;Collaboration;Visualization;Crowdsourcing;Mobile applications;Mobile handsets;Sustainable development","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Nonprofit organizations at the crossroads of offline and online fundraising in the digital era: The influence of the volume of target beneficiaries on the success of donation-based crowdfunding through digital platforms","N. Salido-Andres; M. Rey-Garcia; L. I. Alvarez-Gonzalez; R. Vazquez-Casielles","School of Economics and Business, University of A Coruña, A Coruña, Spain; School of Economics and Business, University of A Coruña, A Coruña, Spain; School of Economics and Business, University of Oviedo, Oviedo, Spain; School of Economics and Business, University of Oviedo, Oviedo, Spain","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","5","The purpose of this research consists of exploring the extent to which the volume of target beneficiaries - explaining the success of offline fundraising campaigns for charitable causes - may influence as well the success of donation-based crowdfunding (DCF) campaigns promoted through digital platforms. First, the literature on the influence of the volume of potential beneficiaries on the success of offline fundraising campaigns for charitable causes is reviewed. Second, hypotheses are proposed linking the determinants identified in the literature to DCF campaigns. Thirdly, their explanatory capacity is measured through quantitative analysis based upon a database of 360 campaigns fostered by nonprofits via Microdonaciones, a donation-based crowdfunding digital platform, for the period 2012-2017. Logistic regression analysis is used to test the hypotheses proposed. Results confirm that donation-based crowdfunding campaigns for charitable causes promoted through digital platforms and resulting successful, tend to be small and limited concerning the volume of potential beneficiaries intended to be assisted.","","978-989-98434-8-6","10.23919/CISTI.2018.8399343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399343","donation-based crowdfunding;digital platforms;charitable campaigns;target beneficiares volume;determinants of success","Organizations;Economics;Databases;Tools;Internet;Social network services","","","","17","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Restoring data in solid state devices damaged by crushing and falling, using file carving technique","G. Ninahualpa; C. Perez; S. G. Yoo; T. Guarda; J. Diaz; D. Piccirilli","Departamento de Ciencias de la Computación, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Departamento de Ciencias de la Computación, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Departamento de Ciencias de la Computación, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Departamento de Ciencias de la Computación, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Universidad Nacional de la Plata, La Plata, AR; Universidad Nacional de la Plata, La Plata, AR","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","4","This document proposes to analyze the contribution of File Carving techniques in the recovery of data in solid state devices (Solid State Drive - SSD) that have been affected by crush and fall scenarios with different strengths. For this purpose, Semantic Carving and Fragment Recovery Carving techniques have been used. Obtaining results categorized in the metrics: number of files recovered, number of valid files recovered, number of partially recovered files, number of false positives. Finally, the results obtained are compared by applying the mathematical model of linear regression.","","978-989-98434-8-6","10.23919/CISTI.2018.8399344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399344","Solid state devices;semantic carving;fragment recovery carving;metrics;linear regression","Semantics;Multimedia communication;Software;Forensics;Drives;Measurement;Linear regression","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Business intelligence: Evaluation of occupational risks using a dashboard focused on decision making","C. A. C. Galindo; E. L. P. Monge","Instituto Tecnologico de Sonora, Obregon, Sonora, MX; Instituto Tecnologico de Sonora, Obregon, Sonora, MX","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","4","Business Intelligence (BI) has been used for many business benefits because it shows trends, mainly sales, using dashboards: which products are sold more and which are less or how are the trends of consumers. On the other hand, the Occupational Health and Safety is critical for any company, because the absenteeism of employees due to an accident or work-related illness reduces productivity, and other unforeseen expenses. Therefore, there has been an opportunity to use BI in the area of health and safety at work. The purpose of this article is to propose a methodology to assess occupational risks by employee and show them on a dashboard so that employers can decide what measures they will take for the physical well-being of the people and the profitability of the company.","","978-989-98434-8-6","10.23919/CISTI.2018.8399345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399345","Job security;Business intelligence for occupational risks;dashboard risk indicator","Instruments;Business intelligence;Monitoring;Biomedical monitoring;Accidents;Decision making;Market research","","2","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Dependency, socialization and bullying in young people: An interdisciplinary look of the mobile device","L. González; G. L. Duarte","Posgrado en Ciencias Sociales, Universidad de Sonora Hermosillo, Sonora, México; Posgrado en Ciencias Sociales, Universidad de Sonora Hermosillo, Sonora, México","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","The present study addresses the use that adolescents have of mobile devices and aims to deepen knowledge about dependence, socialization and harassment that occurs in young people between 12 and 15 years of age. This research is based on a conceptual interdisciplinarity, in which clarity is made of situations that from an independent concept of some discipline can be studied by several. That is why psychology, sociology and communication are taken up as main perspectives. The methodology applied is mixed cut and includes the use of quantitative and qualitative techniques. The sample was simple random selected from a list of sampling units.","","978-989-98434-8-6","10.23919/CISTI.2018.8399346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399346","mobile devices;interdiscipline;mobile","Internet;Mobile handsets;Silicon compounds;Psychology;Sociology;Surges;Instruments","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"An indoor navigation architecture using variable data sources for blind and visually impaired persons","J. P. Gomes; J. P. Sousa; C. R. Cunha; E. P. Morais","School of Public Management, Polytechnic Institute of Bragança, Mirandela, Portugal; School of Public Management, Polytechnic Institute of Bragança, Mirandela, Portugal; Applied Management Research Unit (UNIAG), Polytechnic Institute of Bragança, Mirandela, Portugal; Applied Management Research Unit (UNIAG), Polytechnic Institute of Bragança, Mirandela, Portugal","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","5","Contrary to outdoor positioning and navigation systems, there isn't a counterpart global solution for indoor environments. Usually, the deployment of an indoor positioning system must be adapted case by case, according to the infrastructure and the objective of the localization. A particularly delicate case is related with persons who are blind or visually impaired. A robust and easy to use indoor navigation solution would be extremely useful, but this would also be particularly difficult to develop, given the special requirements of the system that would have to be more accurate and user friendly than a general solution. This paper presents a contribute to this subject, by proposing a hybrid indoor positioning system adaptable to the surrounding indoor structure, and dealing with different types of signals to increase accuracy. This would permit lower the deployment costs, since it could be done gradually, beginning with the likely existing Wi-Fi infrastructure to get a fairy accuracy up to a high accuracy using visual tags and NFC tags when necessary and possible.","","978-989-98434-8-6","10.23919/CISTI.2018.8399347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399347","Indoor Positioning;Indoor Localization;Indoor Navigation;Blind and Visually Impaired;WiFi;Bluetooth;NFC","Wireless fidelity;Smart phones;Sensors;Indoor navigation;Indoor environments","","11","1","23","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Creating shared value in Rock in Rio business model case study","T. D. Ribeiro; P. A. Ferreira; M. J. Vaz","Alumni ISCTE-IUL, ISCTE-University Institute of Lisbon, Lisbon, Portugal; Business Research Unit, ISCTE-University Institute of Lisbon, Lisbon, Portugal; CIES-IUL, ISCTE-University Institute of Lisbon, Lisbon, Portugal","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","This discourse will attempt to discuss `Creation of Shared Value' (CSV) through the case study of the music festival `Rock in Rio' (RIR) in order to further understand the company's sustainability program. The main goal is to clearly recognize if RIR uses a genuine practice of CSV to accomplish their social policies. To commence, we started with the State of Art, studying the CSV theory created by Porter and Kramer, as well as the authors that were either in support of, or against, the strategy. Qualitative Research Method was used, thus focusing the enterprise case study, by analysing media interviews given by the managerial staff of RIR. Content analysis was used to process data and deliver results. The main limitation of the study was the lack of institutional information, due to an absence of responses, to the survey in sufficient time by RIR's managers, subsequently a triangulation of the information acquired could not be achieved.","","978-989-98434-8-6","10.23919/CISTI.2018.8399348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399348","Rock in Rio (RIR);Creation Shared Value (CSV);Business Model (BM);Business Model Canvas;Sustainability","Companies;Sustainable development;Economics;Interviews;Rocks;Media","","","","21","","28 Jun 2018","","","IEEE","IEEE Conferences"
"On modelling and evaluating the sport performance of high performing athletes by using WSN: An approach applied to football","R. A. Lara-Cueva; E. Taipe-Mena; O. Carrasco-Coca; M. A. Vallejo-Baldeon","Grupo de Investigación en Sistemas Inteligentes (WiCOM-Energy) and Ad Hoc Networks Research Center (CIRAD), Sangolquí-Ecuador, UIO 171-5-231B; Grupo de Investigación en Sistemas Inteligentes (WiCOM-Energy) and Ad Hoc Networks Research Center (CIRAD), Sangolquí-Ecuador, UIO 171-5-231B; Departamento de Ciencias Humanas y Sociales, Universidad de las Fuerzas Armadas ESPE, Sangolquí-Ecuador, UIO 171-5-231B; Grupo de Investigación en Sistemas Inteligentes (WiCOM-Energy) and Ad Hoc Networks Research Center (CIRAD), Sangolquí-Ecuador, UIO 171-5-231B","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","Wireless Sensor Networks (WSN) perform a main role in the development of the Internet of Things, in addition, WSN is integrating several fields that require monitoring and control. On the other hand, in the last decade sports are integrating technology for its development. For this reasons this project presents a design of a theoretical model, in order to evaluate the performance of high performing athletes by using WSN, in addition, we present the results of the performance evaluation of athletes related to football by considering the speed as main parameter. The main results show that a midfield player reached the best velocity of 6.75 m/s, meanwhile a goalkeeper reached the worst with 5.49 m/s.","","978-989-98434-8-6","10.23919/CISTI.2018.8399349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399349","High Performing;Performance Sports;WSN;Zigbee","Wireless sensor networks;Monitoring;ZigBee;Internet of Things;Ad hoc networks","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"A framework for IS project success analysis: A proposal","A. Quelopana; V. Flores","Department of Computing and Systems Engineering, Universidad Catolica del Norte, Antofagasta, Chile; Department of Computing and Systems Engineering, Universidad Catolica del Norte, Antofagasta, Chile","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","5","For many years, there has been a great concern among Information Systems (IS) academics and practitioners about the low success rate of projects in this area. Considering that project success is undoubtedly related to many factors, this paper focuses on one of them by discussing the ambiguity in its definition. To contribute to the solution of this problem, a framework called Project Success Analysis (PSA) is presented. This framework has been applied in 24 studies of the implementation of Enterprise Resource Planning (ERP) systems in Small and Medium-sized Enterprises (SMEs) to understand how authors are defining the term (project success) in that field of study.","","978-989-98434-8-6","10.23919/CISTI.2018.8399350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399350","project success;project management;information systems;enterprise resource planning","Enterprise resource planning;Information systems;System implementation;Stakeholders;Planning;Proposals","","","","63","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Formative challenges in the current University teaching: The use of Wikis and Wikipedia","P. Mareca; B. Bordel","Grupo de Caos en Circuitos Electrónicos (Departamento de Electrónica Física), Escuela Técnica Superior de Ingenieros de Telecomunicación (UPM). Madrid (España); Grupo de Caos en Circuitos Electrónicos (Departamento de Electrónica Física), Escuela Técnica Superior de Ingenieros de Telecomunicación (UPM). Madrid (España)","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","8","Smart education systems and methodologies are based on the deep integration of information technologies in the educational process. Genuine platforms, concepts and methodologies such as cloud computing systems for collaborative learning, massive courses (MOOC) or flipped classrooms have been incorporated at different educational levels, although the European Higher Education Space allows an easier implementation at university level. Among all the tools belonging to the environment of teaching technologies, wikis have been reported as ideally suited for collaborative learning. Thus, nowadays, several Universities around the world are running Projects and events about the use of wikis in higher education. Therefore, in this paper the authors justify the use of wikis in the higher educational institutions, being focused on a special case: the Wikipedia. Wikipedia presents special characteristics which make it perfect to reach not only the specific learning objectives of a certain particular subject, but also the transversal abilities so demanded today (such as teamwork or social responsibility). Finally, the authors analyze in more depth the experience on the edition of the Wikipedia made by students and professors of the Universidad Politécnica de Madrid (UPM) in the course 2017 and the obtained results are presented.","","978-989-98434-8-6","10.23919/CISTI.2018.8399351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399351","Wikipedia;Wikis;Teamwork;University teaching;higher education;innovation in educationn","Encyclopedias;Internet;Electronic publishing;Education;Blogs;Software","","1","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Methodological application of business intelligence M3S: Case empresa Eléctrica Quito E.E.Q","C. S. Leonardo Morales; M. M. Raúl Morales; A. R. Rizo","Universidad Central del Ecuador Quito, Ecuador; Universidad Central del Ecuador Quito, Ecuador; Universitat d'Alacant, Alacant, Comunitat Valenciana, ES","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","7","The fact of not having a clear method to be efficient in the search of decisions in business intelligence (IN) generates high costs in the use of resources. Therefore, computer science came to solve this problem by means of a branch of itself which is artificial intelligence and a sub field such as Automatic Learning (A-A). In the present paper we will define a methodology called M3S of IN, in which an appropriate procedure to follow is determined to have the best results in the extraction of data, to obtain greater knowledge and value in the information. This methodology will be based on the ID3 algorithm of decision trees which is based on mathematical concepts such as entropy and information gain within the analysis of the best attributes that can be considered for decision making.","","978-989-98434-8-6","10.23919/CISTI.2018.8399352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399352","In memory;automatic learning;decision tree;ID3. Business intelligence","Business intelligence;Decision trees;Computer science;Learning (artificial intelligence);Data mining;Entropy","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Didactic forums of eLearning platforms vs. social networks and cellular telephones applied to teaching learning: A case study applying learning analytics","L. M. Romero-Moreno","Departamento de Lenguajes y Sistemas Informáticos, Escuela Técnica Superior de Ingeniería Informática Universidad de Sevilla, Sevilla, España","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","Universities and institutions began to create their virtual campuses by using eLearning platforms whether commercial or not. Within these, it has highlighted among other tools instead of the didactic forums where students among themselves and students and teaching teams could discuss and in general build knowledge within a collaborative context. The data coming from these forums have been analyzed, with different techniques, and have allowed obtaining some very interesting conclusions. However, in recent academic years there is a clear trend of migration of collaborative work that previously occurred in the forums to social networks and mobiles. This poses a problem since these tools are not coordinated by the teaching teams. The present work analyzes this trend and points out the consequences to which it may give rise.","","978-989-98434-8-6","10.23919/CISTI.2018.8399353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399353","Learning analytics;collavorative learning;collavorative interactions;eLearning platform;Analysis Social Networks","Electronic learning;Silicon compounds;Facebook;Software;Tools","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Videogames in teaching/learning Physics: A case study with “Portal 2”","J. Fonseca e Trindade; L. Trindade","Instituto Politecnico da Guarda, Guarda, Guarda, PT; Universidade de Coimbra, Coimbra, Coimbra, PT","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","5","We describe the use of the 3D video game, “Portal 2”, in the teaching / learning of Physics, with students of higher education engineering, with learning difficulties. We exemplify the use of “Puzzle Maker”, the tool that integrates “Portal 2” and allows the construction of game levels, as a laboratory tool to acquire and analyze data referring to virtual experiences, in harmony with the physical models corresponding to the curricular contents.","","978-989-98434-8-6","10.23919/CISTI.2018.8399354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399354","video games;Portal;pedagogy;Physics","Portals;Games;Valves;Tutorials;Three-dimensional displays","","1","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Education by technological intervals in higher education: TIHE model","D. Villao; L. Mazon; T. Guarda","Universidad Estatal Península de Santa Elena - UPSE, La Libertad, Ecuador; Universidad Estatal Península de Santa Elena - UPSE, La Libertad, Ecuador; Algoritmi Centre, Minho University, Guimarães, Portugal","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","The accelerated changes in society and the advances in Information and Communication Technologies (ICTs), while posing great challenges, offer enormous potential for transforming education. ICTs, in some countries has influenced and changed Higher Education. However, one of the features of this new methodology using ICTs to work in class, is mixing the traditional learning process with the virtual education in which students can search information on internet related with the topic that are studying during the class. This can motivates students and can result in a more efficient learning process. Many researches, especially with the constructivist paradigm in learning process, emphasize learning as an internal process, carried out by those who learn by themselves, as an active process of knowledge construction, which cannot be acquired passively. That is why the objective of the article is to propose a model for learning environments using technologies that guarantee the motivation and experimentation of a student of Higher Education.","","978-989-98434-8-6","10.23919/CISTI.2018.8399355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399355","ICTs;Higher Education;Knowledge construction;TIHE Model","Tools;Neuroscience;Psychology;Training;Instruments;Collaboration","","","","17","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Alzheimer detection model applying artificial intelligence techniques","D. R. C. SalazarAutores; C. B. G. Maldonado; H. F. G. Alvarado; D. X. C. Salazar","Universidad Tecnologica Indoamerica - Quito, Quito, Pichincha, EC; Universidad Tecnica de Ambato, Ambato, Tungurahua, EC; Universidad Tecnologica Indoamerica - Quito, Quito, Pichincha, EC; Unidad Educativa Miguel de Cervantes Cotopaxi, Ecuador","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","8","For several years now, several computational processes have been investigated in conjunction with the new techniques of artificial intelligence, data mining and the use of algorithms that are in line with the classification of data that they have contributed in other contexts such as The case in the areas of medicine especially in neurological diseases such as Alzheimer's, Parkinson's and Huntington's for this case was the study of Alzheimer's disease that affects the elderly in their cognitive and behavioral functions, the objective of this research is oriented to manipulate existing data of the disease supported by the use of the negative selection algorithm that is part of a classification of the context of genetic algorithms, classification techniques use decision trees, Naive Bayes, System Networks Neuronal Supervised Classifier and, the decision trees represent the decisions of the In the data, naive bayes is exclusive of a probabilistic context, the neural network that is based on an environment of the biological model, UCS is identified in a type of rules of a condition and action. The results have been from the origin of data from a patient population of 499 original instances and 1001 generated by means of the negative selection algorithm, the detection rate and the false alarm rate after the mathematical process justifies the validity of the data evidencing the way in which the data have been properly manipulated and verified, finally it is concluded that this type of algorithms is the case of negative selection and also in applications with conditions similar to neurological contexts as in the case of this investigation. It can also be stated that the classification techniques and their applicability make it possible to determine the use of metaclassifiers that are subject to the identification and verification of the results of the research carried out.","","978-989-98434-8-6","10.23919/CISTI.2018.8399356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399356","Algorithm;Classifiers;Rules","Alzheimer's disease;Classification algorithms;Detectors;Medical diagnostic imaging;Computational modeling;Artificial intelligence;Biological system modeling","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Cybercrime in Ecuador, an exploration, which allows to define national cybersecurity policies","M. Ron; W. Fuertes; M. Bonilla; T. Toulkeridis; J. Diaz","Computer Sciences Department, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Computer Sciences Department, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Computer Sciences Department, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Computer Sciences Department, Universidad de las Fuerzas Armadas ESPE, Sangolquí, Ecuador; Faculty of Informatics, Universidad Nacional de La Plata, La Plata, Argentina","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","7","The widespread use of the Internet and cyberspace has allowed the development of new criminal forms of transnational nature that harm patrimonial as well as personal interests of users. Even more, these crimes could affect collective interests if they are based on attacks with a background of cyber racism or cyberterrorism. The current study provides a variety of topics such as the phenomenological characterization of cybercrime in Ecuador, the analysis of information related to the country obtained from national and international organizations, the determination of its growth and incidence. These results have been organized in order to be compatible and interrelated also with other demographic and economic data. One of the main targets of the outcome of this study has been to consider the analysis in the combat of the corresponding scourge in a systematic and structured way, so that legislators and planners of the national cybersecurity policy may be provided with a powerful database and tool for activities in a higher, strategic level. Furthermore, this analysis may be applied to other countries in the region that experience similar realities.","","978-989-98434-8-6","10.23919/CISTI.2018.8399357","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399357","Cybersecurity;cybercrime;politics;organisms;security","Computer crime;Cyberspace;Art;Economics;Internet;Organizations","","6","","20","","28 Jun 2018","","","IEEE","IEEE Conferences"
"APIS to extract information in social channels in educational context","P. A. Quezada-Sarmiento; S. Mengual-Andres","Universidad Internacional del Ecuador, Escuela de Informática y Multimedia - Ingeniería en, Tecnologías de la Información y Comunicación, Quito- Ecuador; Universitat de Valencia, Valencia, Comunitat Valenciana, ES","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","28 Jun 2018","2018","","","1","6","In this days the world is involved in the research and development of new resources, and methods that allow the use of new technologies fulfilling a goal that is the learning of education through the Web, thus using resources such as different APIs for different purposes. Taking into account the functionalities provided by the APIs, the objective was to obtain information about the different educational resources in the social channels of the Universidad Técnica Particular de Loja (UTPL). The study of pervious APIs is a part of the project Use of Cloud Computing tools, Bodies of Knowledge and affective computing in the process of developing technological skills focused on problem solving of coding learning and computational paradigms in professionals in engineering education. KeyWords: Apis, Extraction, Date, Social Channels, Youtube.","","978-989-98434-8-6","10.23919/CISTI.2018.8399358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399358","","YouTube;Irrigation;Flickr;Feeds;Uniform resource locators;Education;Data mining","","","","","","28 Jun 2018","","","IEEE","IEEE Conferences"
