"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Feature modeling languages: Denotations and semantic differences","S. Sepúlveda; C. Cares; C. Cachero","Departmento Ingeniería de Sistemas (DIS), Centro de Estudios de, Ingeniería de Software (CEIS), Universidad de La Frontera, Temuco, Chile; Departmento Ingeniería de Sistemas (DIS), Centro de Estudios de, Ingeniería de Software (CEIS), Universidad de La Frontera, Temuco, Chile; Departmento Lenguajes y Sistemas Informáticos (DLSI), Universidad de Alicante, Alicante, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Software Product Lines (SPL) is a Software Engineering approach to systematically reuse software assets in order to produce a family of software products. To represent this set of products and how different features can be assembled SPL frameworks normally offer a Feature Modeling Language. In spite of most of these language share concepts they present several differences. The result of this situation is a contemporary set of dialects with syntax and semantic dissimilarities that hampers interoperability, engineering communication and adoption by practitioners. In this paper we review different SPL approaches focused on Feature Models (FM) to show missed elements in semantic problems. In order to classify them we propose four types of semantic anomalies based on a formal framework coming from philosophy of science. We conclude that most of semantic approaches do not point to real semantic problems. Moreover, most of basic FM's constructs present semantic anomalies.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263154","feature modeling;metamodel;feature metamodel;semantic","Semantics;Frequency modulation;Software;Proposals;Communities;Syntactics;Software engineering","","","","36","","30 Aug 2012","","","IEEE","IEEE Conferences"
"A multi-agent system to help Farmville players on game management tasks","R. Neves; P. Abreu; L. P. Reis; B. M. Faria","FEUP-Faculdade de Engenharia, LIACC-Laboratório de Inteligência Artificial e Ciência de Computadores, Universidade do Porto, Porto, Portugal; EEUM/DSI-Escola de Engenharia, LIACC-Laboratório de Inteligência Artificial e Ciência de Computadores, Universidade do Porto, Guimaraes e Porto, Portugal; DEI, Departamento de Engenharia Informática, Universidade de Coimbra Polo II, Coimbra, Portugal; DETI, Departamento de Electrónica, Telecomunicações e Informática, ESTSP/IPP-Escola Superior de Tecnologia da Saúde do Porto / Instituto Politécnico do Porto, Universidade de Aveiro, Aveiro, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Nowadays social networks are used for various recreational purposes. It is believed that every day is spent on average two hours per user in these networks games. Farmville is an application relating to one of the most successful social networks: Facebook. Farmville is a game that allows each user to use a diverse set of actions available for managing a virtual farm. However, this management quickly becomes a boring and time consuming process and often the user quits the application. In this context this project main objective is the development of a multi-agent system able to assist the player in Farmville. The system will help the user in most of his management tasks on the farm. The use of the implemented system ensures greater progress in the game, because there is a decrease in the time spent in performing the tasks enabling the user to focus on the strategies for advancing in the game.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263155","Social Networks;Social Games;Farmville;Multi-Agent System","Games;Facebook;Java;Multiagent systems;Conferences;Animals","","","","38","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Omnidirectional kick for a humanoid robot","R. Ferreira; L. P. Reis; A. P. Moreira","FEUP-Faculdade de Engenharia da, LIACC-Laboratory Inteligência Artificial e, Ciência de Computadores da University do, Universidade do Porto, Porto, Portugal; EEUM/DSI-Escola de Engenharia da, LIACC-Laboratory Inteligência Artificial e, Ciência de Computadores da University do Porto, Universidade do Minho, Guimaraes e Porto, Portugal; FEUP/DEEC-Faculdade de, INESC-TEC-Instituto de Engenharia, de Sistemas e Computadores do Porto Engenharia, Universidade do Porto, Porto, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","In this paper we propose a method to develop an omnidirectional kick (behavior) for a humanoid robot. This behavior uses a path planning module to create a trajectory that the foot must follow to propel the ball in the intended direction. Two additional modules were required when performing the movement: Inverse kinematics module which computes the value of the joints to position the foot at a given position and the stability module which is responsible for the robot's stability. Simulation tests are performed under different ball positions, relative to the robot's orientation, and for various ball directions. The results obtained showed the usefulness of the approach since the behavior performs accurately the intended motion and is able to kick the ball in all the directions desired.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263156","Autonomous Agents;Artificial Inteligence;Human Behaviors;Robotics","Foot;Robots;Trajectory;Joints;Thigh;Kinematics;Standards","","1","","28","","30 Aug 2012","","","IEEE","IEEE Conferences"
"UMAM-Q: An instrument to assess the intention to use software development methodologies","M. Diéguez; S. Sepúlveda; C. Cachero","Department Ing. de Sistemas, Universidad de La Frontera, Temuco, Chile; Department Ing. de Sistemas, Universidad de La Frontera, Temuco, Chile; Department LEngineering y SiSaint Informáticos, Universidad de Alicante, Alicante, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","The Software Engineering discipline has devoted much effort to the definition of new methods and paradigms that, even if empirically proven to provide certain gains in terms of process productivity and product quality, are difficult to transfer to industry. We claim that this fact is largely due to methodologists not taking into account the - largely subjective - set of variables that influence innovation adoption, together with its tailoring and operationalization to the particulars of software methodologies: we lack reliable and valid measurement instruments that allow for the early detection of methodologies weaknesses with respect to their ability to catch among practitioners. This paper reports on the development of one such instrument designed to measure the various perceptions that an individual may have with respect to adopting a software development methodology innovation. Our questionnaire is aimed at allowing methodologists not only to compare their methodologies with respect to others - in terms of variables such as ease of use, usefulness or compatibility - but also to avoid well-known mistakes such as forcing - as opposed to convincing - method adoption in organizations.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263157","Technology Acceptance Model;TAM;UMAM","Technological innovation;Instruments;Proposals;Reliability;Programming;Adaptation models;Software","","1","","33","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Towards a unified feature metamodel: A systematic comparison of feature languages","S. Sepúlveda; C. Cares; C. Cachero","Departmento Ingniería de Sistemas (DIS), Centro de Estudios de Ingeniería de Software (CEIS), Universidad de La Frontera, Temuco, Chile; Departmento Ingniería de Sistemas (DIS), Centro de Estudios de Ingeniería de Software (CEIS), Universidad de La Frontera, Temuco, Chile; Departmento Lenguajes y Sistemas Informáticos (DLSI), Universidad de Alicante, Alicante, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","7","Feature models are at the core of Software Product Lines. Along the years different feature modeling languages have been proposed. Although they share a set of core concepts, feature languages present differences such as specification metalanguage, visual and textual emphasis and language constructs, among others. The result of this situation is a contemporary set of dialects with syntax and semantic dissimilarities that hampers interoperability, engineering communication and adoption by practitioners. This paper presents a proposal for a unified feature language metamodel which has been obtained from a comparison of existing metamodels. The analysis includes the maturity evaluation of existing metamodels and their ability to produce well-formed feature models and to reject ill-formed ones. Final conclusions suggest additional work on semantics and pragmatics of feature models.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263158","feature modeling;metamodel;feature m etamodel","Frequency modulation;Proposals;Semantics;Syntactics;Software;Systematics;Visualization","","1","","36","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Information system of the university of Burgos: How to measure, knowing and deciding about the frame of the European Higher Education Area","R. B. Revilla; A. M. Jalón; P. A. Val; A. A. González; B. G. Arroyo; M. S. Lozano","Servicio de Informática y Comunicaciones, Universidad de Burgos, Burgos, Spain; Unidad de Calidad, Universidad de Burgos, Burgos, Spain; Vicerrectorado de Calidad y Acreditación, Universidad de Burgos, Burgos, Spain; Unidad de Calidad, Universidad de Burgos, Burgos, Spain; Unidad de Calidad, Universidad de Burgos, Burgos, Spain; Unidad de Calidad, Universidad de Burgos, Burgos, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","The way of introducing the Information's Systems inside the Universities establishment as a tool to give coverage to the needs of a knowledge background for official organisms and, mainly, as support to the Direction Managers to reach a decision, presents a high degree of failure. The origin of this problematics in the frame of European Higher Education Area can be pointed out: some from the point of view of new technologies, functional and organizational others, and probably the set of all of them does that a low number of cases of success in the university environment as for the implantation of Information's Systems concern, so the need of knowing, measuring and deciding on the basis of objective information appears. In this project we introduce a model of Information's System focussed on the results and the feedback by the users, where by means of a made-to-measure development and the definition of procedures and roles of access we obtain data processing of the structure and activity of the University, principally orientated to the knowledge and follow-up of the University Degrees established in the institution.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263159","","Irrigation;Bismuth;Educational institutions;Europe;Java;Area measurement","","","","7","","30 Aug 2012","","","IEEE","IEEE Conferences"
"FTT-Modeler: A support tool for FTT-CORBA","A. Noguero; I. Calvo","TECNALIA. Software Systems Engineering, Parque Tecnológico de Bizkaia, Zamudio, Spain; E.U.I. de Vitoria-Gasteiz, DISA (University of the Basque Country), Vitoria, Brazil","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","FTT-CORBA is a middleware architecture aimed at synchronizing the task activations of a distributed system according to a plan that may be changed in run-time. In this architecture tasks are wrapped as CORBA methods that are activated by a central node, the Orchestrator. FTT-CORBA allows loading and managing distributed applications in run-time by means of an open interface. It also allows monitoring the status of the distributed system. This paper presents FTT-Modeler, a support tool that allows the user to model and implement distributed applications, simulate FTT-CORBA systems and manage an FTT-CORBA distributed system in runtime.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263160","Eclipse;Model-driven engineering (MDE);CORBA;Flexible Time-Triggered (FTT);GMF","Load modeling;Middleware;Monitoring;Unified modeling language;Computer architecture;Batteries;Resource management","","1","","23","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Source code documentation simul loco","S. G. Rojas; J. M. C. Mora","Department Lenguajes y Ciencias de la Computación, Universidad de Málaga, Malaga, Spain; Department Lenguajes y Ciencias de la Computación, Universidad de Málaga, Malaga, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","4","Comments in source code are one of the aspects of programming languages and tools with a minor evolution along computer's history. In this paper we propose a new kind of comments which breaks the text based limit of comments allowed by current programming languages. Simul loco comments allow creating a graphical comment layer over the source code that can contain any resource to provide a suitable documentation. We tested this brand new concept in REM, an Eclipse's plugin that allows associating a graphical comment file with any Java or C file. REM shows the abilities of simul loco documentation and the huge amount of possibilities that this approach offers, particularly in agile software development.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263161","graphical IDE;programming languages;development methodologies;project documentation","Documentation;Java;Synchronization;Programming;Software;Graphics","","","2","16","","30 Aug 2012","","","IEEE","IEEE Conferences"
"jC: Towards a programming language for beginners","B. G. Perez-Schofield; F. Ortín","Departamento de Informática, Universidad de Vigo, Vigo, Spain; Departamento de Informática, Universidad de Oviedo, Oviedo, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","5","There are numerous programming languages, some of them even exclusively designed for education, which converts the process of choosing a programming language for the first course a difficult task. When focusing in other engineerings apart from computer science, the desired characteristics for this language are that it is simple, i.e., homogeneous, and that it will serve as a first and firm step for learning other programming languages. Syntax is expected to be similar to the mainstream programming languages used in the industry (i.e., C, and therefore C++, C# and Java), and which probably will need to be studied in more advanced courses. Unfortunately, a programming language fulfilling all these characteristics does not exist, and that is why the jC programming language was designed. In this paper, the main points of its designing process are discussed in deep.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263162","Programming language;education;engineerings","Java;Programming profession;Education;Silicon;MATLAB","","","","23","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Lighting simulation in augmented reality scenes: Teaching experience in interior design","A. S. Riera; E. Redondo; D. Fonseca","Departamento de Expresión Gráfica Arquitectónica II, Universidad Politécnica de Cataluña-Barcelona Technology, Barcelona, Spain; Departamento de Expresión Gráfica Arquitectónica II, Universidad Politécnica de Cataluña-Barcelona Technology, Barcelona, Spain; Arquitectura La Salle, Universitat Ramon Llull, Barcelona, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","One of the weaknesses in augmented reality (AR) scenes is that, most of the times, the virtual model lacks realism and is not integrated sufficiently into the scene to be credible. The problem lies in lighting conditions differences from real environment and virtual objects superimposed. This problem takes on special significance indoors, to visualize interior design proposals, because a non-integrated scene may seem unlikely and unattractive. In this paper, we describe a teaching experience conducted in the framework of an interior design specialization course. It was carried out by students from the School of Building Construction of Barcelona in November 2011, at the Polytechnic University of Catalonia. Students were required to use AR freeware tools for modeling and visualize their own proposals indoor. The challenging task was to make virtual objects blend harmoniously into the real scene, so they should appear as if they were like real. New modeling techniques have been experienced in order to add lighting conditions maps to virtual objects. We used for that radiance and global illumination simulations from the real environment to get real scene lighting information. Experience was useful to determine the consistency of illumination between the virtual objects and the surrounding real objects in the scene, as well as, to evaluate the importance of the use of this technology in interior design proposals and architectural visualization.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263163","Interior design;Augmented reality;education methodologies;luminic immersion","Visualization;Lighting;Software;Materials;Education;Augmented reality;Proposals","","","4","33","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Context management infrastructure for intelligent-mobile-services execution environments","P. Curiel; A. B. Lago","Deusto Institute of Technology-DeustoTech, University of Deusto, Bilbao, Spain; Deusto Institute of Technology-DeustoTech, University of Deusto, Bilbao, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Mobile devices have become an excellent platform for the deployment of context-aware applications due to their market share rise, the permanent use we make of them and the great variety of sensors they come with. In this article we present a context management infrastructure whose task is to administer the context information in mobile environments with the aim of providing services that meet user needs. This way, we analyze the entities involved in the context management in this kind of environments and the requirements this infrastructure must comply with. Afterwards, the most relevant implementation aspects and the used technologies are detailed. Finally, in order to show the capabilities of the proposed solution, a use case is described.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263164","Gestión contexto;semántica;computación ubicua;tecnologías móviles;servicios sensibles al contexto","Context;Context modeling;XML;Resource description framework;Computational modeling;Silicon compounds;Logic gates","","","","15","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Teaching evaluation using Augmented Reality in architecture: Methodological proposal","I. Navarro; E. Redondo; A. Sánchez; D. Fonseca; N. Martí; D. Simón","Escuela Técnica Superior de Arquitectura de Barcelona, Universidad Politécnica de Catalunya, Barcelona, Spain; Arquitectura La Salle, Universitat Ramon Llull, Barcelona, Spain; Barcelona Tech, Universidad Politécnica de Cataluña, Barcelona, Spain; Barcelona Tech, Universidad Politécnica de Cataluña, Barcelona, Spain; Arquitectura La Salle, Universitat Ramon Llull, Barcelona, Spain; Arquitectura La Salle, Universitat Ramon Llull, Barcelona, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Incorporation of new technologies in university studies is a consummate factor. However, it is necessary to evaluate the degree of satisfaction, need and interest that the use of these technologies can provide both in the training of the student and their perception regarding the use of the technology. In this paper, we present a new proposal for evaluating the implementation of Augmented Reality (AR) in the architecture degree based on an accurate review of the state of the art regarding educational evaluations and their statistical analyses. The main objective of this paper was to design a test model that reflects the student profiles and their satisfaction and adaptation degree with the specific technology used in different educational frameworks.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263165","Augmented;Evaluation reality;Architecture Studies;Education;User studies","Internet;Solid modeling;Augmented reality;Visualization;Blogs;Media","","1","","31","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Facebook and the elderly: The importance of social software in lifelong learning","G. Páscoa; H. Gil","CAPP, ISCSP, UTL, Lisboa, Portugal; IPCB, CAPP, ESE, Castelo Branco, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","This communication falls within the scope of a case study of a qualitative nature, carried out in a computer class at the Senior University Castelo Branco (USALBI) during the academic year 2010/2011, aiming to understand the role of Facebook in promoting active aging. In general, this study consisted of elderly non-participant observation of classroom computer, in semi-structured interviews for the elderly and teacher of computer science and in the application of a scale based on chronological exploration features of Facebook. The results of this study revealed that the Facebook is a social network digital extended to all ages, is a digital tool that promotes socialization, combat isolation, also contributing to lifelong learning, allowing you to create conditions for the elderly may have a more suitable active aging.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263166","ICT;Elderly;Web 2.0;Facebook;Active Aging","Facebook;Electronic mail;Software;Internet;Senior citizens;Aging;Instruments","","","","15","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Metrics to evalute fuctional quality: A sistematic review","A. B. Carrillo; P. R. Mateo; M. R. Monje","Instituto de Tecnologías y Sistemas de Información, Universidad de Castilla-La Mancha, Ciudad Real, Spain; Instituto de Tecnologías y Sistemas de Información, Universidad de Castilla-La Mancha, Ciudad Real, Spain; Alarcos Quality Center S.L., Ciudad Real, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Nowadays, quality assurance of software products is very important. To assure this quality, there exist several international standards like the standard ISO 25010. These standards define quality models, characteristics and sub-characteristics that must be taken into account in order to evaluate the quality of a software product. In this context, metrics are needed to evaluate quality objectively. This document shows a systematic review of the literature about the existing metrics that can be used to measure functional quality (as defined in the international standard ISO 25010) of a software product. As results of the conducted review, 23 metrics were found, most of them based on tests. The conclusions obtained from this study show that, although more metrics should be defined, there exists a enough number of metrics to measure all the functional quality characteristics defined in the international standard ISO 25010.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263167","Functional Quality;metrics;Sistematic Review;ISO 25010","Software;ISO standards;Measurement;IEC standards;Silicon compounds;ISO","","","","16","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Learning action sequences for decision-making in home automation systems","V. Botón-Fernández; J. L. Redondo-García; A. Lozano-Tello","Quercus Software Engineering Group, Escuela Politécnica, Universidad de Extremadura, Spain; Quercus Software Engineering Group, Escuela Politécnica, Universidad de Extremadura, Spain; Quercus Software Engineering Group, Escuela Politécnica, Universidad de Extremadura, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Knowing the behavior habits of the individuals can contribute to decision making in human-centered environments. This work presents a learning model within the IntelliDomo project, a system which is able to learn the individuals' habits and make decisions in order to automatically generate production rules that anticipate the users' frequent and periodic activities. The learning layer incorporates new features such as the detection of action sequences, since users' habits can be better defined if they are related to chained actions, creating action-action relationships.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263168","Ambient Intelligence;Decision-making;Learning algorithms;Ontologies;IntelliDomo","Silicon compounds;Decision making;Adaptation models;Ambient intelligence;Heating;Home automation;Software engineering","","","","13","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Problems with the use of 3D environments in DCS: New model of visualization in operation displays","M. P. Cota; M. R. G. Castro","Departmento de Informática, Universidad de Vigo, Vigo, Spain; Vigo, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","An optimal operational environment of DCS (Distributed Control System) should facilitate a perfect and full “situation awareness” about the state of a process, that it was being supervised. This suggest us an improvement of the interface, using a 2.5D/3D environment, it can increase the quantity and quality of the information that the operator has to work. This new environment was designed trying to cover the “best practices” about the design of 2D displays' layouts and adapting those that they were impossible to import to 3D environments.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263169","DCS;HCI;3D;2.5D;Java 3D","Image color analysis;Three dimensional displays;Servers;Visualization;Two dimensional displays;Monitoring;Layout","","","","16","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Engaging in asynchronous activities in distance teaching mode: Requirements of collaborative interfaces","J. A. Brito; R. S. Carvalho; A. S. Gomes; I. J. de Melo Filho; R. M. de Melo","IF-SERTÃO, Pernambuco, Brazil; Centro de Informática, UFPE, Pernambuco, Brazil; Centro de Informática, UFPE, Pernambuco, Brazil; IFPE, Pernambuco, Brazil; Centro de Informática, UFPE, Pernambuco, Brazil","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","This paper identifies and classifies various types of actions performed on asynchronous activities and also presents the related actions that contribute with the increasing of collaborative learning. The actions and asynchronous activities were categorized in discussion forum, aiming to identify action patterns that increase student's engagement in the resolution of such activities. The analysis resulted in a set of requirements for improving the interfaces of asynchronous activities that emphasize collaborative learning. A discussion forum model is proposed with the aim of contributing with the increase of student's engagement found in the resolution of academic activities available in discussion forums, and to facilitate understanding of subject matter through an organized representation of ideas. The results were prototyped to the LMS Amadeus1.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263170","engagement;asynchronous activities;collaborative interfaces;distance learning","Visualization;Least squares approximation;Discussion forums;Software;Computer aided instruction;Collaborative work","","","","7","","30 Aug 2012","","","IEEE","IEEE Conferences"
"E-commerce model for the interaction of the links in the supply chain of the textile sector in Bogota Colombia","G. M. T. Bermúdez; D. D. Rojas; P. V. Gómez","Universidad Distrital Francisco José de Caldas, Colombia; Universidad Distrital Francisco José de Caldas, Colombia; Universidad Distrital Francisco José de Caldas, Colombia","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","7","This article is the result of an investigation made with people in small manufacturing companies in the textile and clothing production industry with the purpose of diagnosing their needs and proposing a solution to improve their commercial and production operations by using Technologies Information.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263171","e-commerce;e-business;b-learning;e-portal;supply chain;cluster;benchmarking;textiles and clothing;SMEs;link","Textiles;Internet;Portals;Benchmark testing;Irrigation;Supply chains;Clothing","","","","6","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Project management and IT governance. Integrating PRINCE2 and ISO 38500","M. de la Cámara Delgado; F. J. S. Marcilla; J. A. Calvo-Manzano; E. F. Vicente","Escuela Universitaria de Informática, Universidad Politécnica de Madrid, Madrid, Spain; Escuela Universitaria de Informática, Universidad Politécnica de Madrid, Madrid, Spain; Facultad de Informática, Universidad Politécnica de Madrid, Madrid, Spain; Facultad de Documentación, Departmento Ciencias de la Computación, Universidad Alcalá de Henares, Madrid, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","IT governance is becoming a critical area for the improvement and business continuity in organizations. The value of the services, as a product of IT projects, must be improved. A good definition of IT projects, according to business needs, helps to improve product value. For this purpose, some frameworks and standards have been developed by internationally recognized institutions. Among them project management framework “PRINCE2” and the IT governance standard ISO/IEC 38500 are highlighted. The application of these frameworks and standards has meant figures have improved, but they are far from covering the expectations of organizations. A IT project approach that integrates the needs of business and technology that supports it is a key to achieve the expected success for IT projects in organizations. This paper presents a summary of the study performed to find out how PRINCE2 meets the expectations of IT governance according to ISO/IEC 38500. The study could help knowing and improving and expectations of success in PRINCE 2 projects.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263172","Project Management;IT Corporate Governance;ISO/IEC 38500;PRINCE2","ISO standards;IEC standards;Project management;Monitoring;Standards organizations","","","","28","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Dynamic channel assignment in TDMA mobile cellular systems using hybrid discrete binary differential evolution algorithm","D. K. Singh; K. Srinivas; D. B. Das","Department of Electrical Engineering, Faculty of Engineering, Dayalbagh Educational Institute (Deemed University), Agra, Uttar Pradesh, India; Department of Electrical Engineering, Faculty of Engineering, Dayalbagh Educational Institute (Deemed University), Agra, Uttar Pradesh, India; Department of Electrical Engineering, Faculty of Engineering, Dayalbagh Educational Institute (Deemed University), Agra, Uttar Pradesh, India","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","7","Dynamic Channel Assignment (DCA) assigns the channels to the cells dynamically according to traffic demand, and hence, can provide higher capacity (or lower call blocking probability), fidelity and quality of service than the fixed assignment schemes. The objective of a Channel Assignment Problem (CAP) is to assign appropriate number of required channels to each cell in a way to achieve both efficient frequency spectrum utilization and minimization of interference effects (by satisfying a number of channel reuse constraints). Channel assignment algorithms are formulated as combinatorial optimization problems and are NP-hard. Devising a DCA, that is practical, efficient, and which can generate high quality assignments, is challenging. Though Metaheuristic Search techniques like Evolutionary Algorithms, Differential Evolution, Particle Swarm Optimization prove effective in the solution of Fixed Channel Assignment (FCA) problems but they still require high computational time and therefore may be inefficient for DCA. A number of approaches have been proposed for the solution of DCA problem but the high complexity of these proposed approaches makes them unsuitable/less efficient for practical use. Therefore, this paper presents an effective and efficient Hybrid Discrete Binary Differential Evolution Algorithm (HDB-DE) for the solution of DCA Problem.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263173","Dynamic Channel Assignment;Mobile Networks;Optimization and Soft Computing","Vectors;Convergence;Benchmark testing;Algorithm design and analysis;Interchannel interference;Equations","","2","","24","","30 Aug 2012","","","IEEE","IEEE Conferences"
"An exploratory study on knowledge management in Portugal","M. J. Sousa","CIEO-Research Centre for Spatial and Organizational Dynamics, Algarve University, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","This paper is based on a research held between 2010 and 20111 with the goal to analyze the implementation of Knowledge Management (KM) in Portugal. The research intents to characterize the organizations and the knowledge strategy implemented; it also intends to identify technologies, practices and processes used and to acknowledge benefits and difficulties of knowledge management systems implementation. Other purpose of the research was to identify the job title for those responsible for knowledge management activities. The main findings indicate that job titles are very diverse and in most case don't explicitly refer the expression knowledge management. According to knowledge management technologies, the most commonly used by the organizations are corporate intranets or portals. The study results show that the existence of a knowledge management strategy or a business strategy including a knowledge management dimension in organizations is critical. In that cases the resistance of employees to carry out knowledge management activities is lower. However, only a third part of organizations refers the knowledge management dimension in their business strategy and even fewer organizations have a knowledge management strategy. The main difficulty faced by organizations when it comes to implementing knowledge strategy is the lack of experience and expertise in the area of KM. On the other hand, the main benefit identified was to be able to explore more efficiently the existing knowledge within the organization. Moreover, the study concludes that KM efforts assume different levels in organizations implanted in Portugal. Large organizations seem to have high levels of formalization and implementation of KM activities. However, most organizations still presents very incipient initiatives and results show that the implementation of knowledge activities is mainly a result of informal and isolated initiatives developed by few employees in organizations.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263174","knowledge management;strategy;organization;technologies","Knowledge management;Organizations;Portals;Internet;Software;Hardware","","","","8","","30 Aug 2012","","","IEEE","IEEE Conferences"
