"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"National Patient Registry with Hemophilia and other Congenital Coagulopathies: The Portuguese system","L. Teixeira; C. Ferreira; V. Saavedra; J. P. Simões; B. S. Santos","DEGEI/IEETA Universidade de Aveiro, Aveiro, Portugal; DEGEI/IEETA Universidade de Aveiro, Aveiro, Portugal; DEGEI Universidade de Aveiro, Aveiro, Portugal; Truphone, Lisboa, Portugal; DETI/IEETA Universidade de Aveiro, Aveiro, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","This work presents the recently developed Portuguese Patient Registry with Hemophilia and other Congenital Coagulopathies. It is a web-based application that aims to collect a set demographic, social and clinical data (categorized by diagnostic, treatment and follow-up data) of people with hemophilia and other congenital coagulopathies (H&oCC) in a national universe. This project was developed in collaboration with a group of clinicians belonging to the Portuguese Association of Congenital Coagulopathies (APCC) and the technological solution is currently installed in the data center of the University of Aveiro, to be used by clinicians of different Hemophilia Treatment Centers (HTC) located across the country.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170480","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170480","hemophilia;congenital coagulopathies;web-application;national registry;Portugal","Unified modeling language;Java;Browsers;Erbium;Monitoring;Stakeholders;Face","","1","","19","","30 Jul 2015","","","IEEE","IEEE Conferences"
"A developemnt model of units of learning for multiple platforms","F. K. de Oliveira; A. S. Gomes","Centro de Informática, Universidade Federal de Pernambuco, Recife-PE, Brasil; Centro de Informática, Universidade Federal de Pernambuco, Recife-PE, Brasil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","The need to ensure flexibility, compatibility, interoperability and reduce costs of production and maintenance of resources can be obtained with the use of internationally recognised specifications as Sharable Content Object Reference Model (SCORM), IEEE Learning Object Metadata (IEEE LOM) or Instructional Management System-Learning Design (IMS-LD). In this way, the research aims to verify whether a development model of Units of learning (UoL) based on open source online tools for authoring and execution of UoLs, that meet the criteria of usability and without deep knowledge of programming language by developers provide effectively increased implementation or the re-use of UAs complete or parts in different Electronic Learning Systems (ELS). For this, we intend to conduct a survey of authoring tools or editors and players to perform an analysis of competitors in order to identify the potential, general operating characteristics. Thus, to perform the surveys will be used as collection instruments: questionnaires and interviews with samples from groups of users and developers of educational content. Already the evaluations of the tool developed will be carried out by groups of users that include samples of all those in potential, in order to ensure the production of reusable content. Therefore, it is expected that the authoring tool and your player can assist in the development of UoLs for different ELS from a lean and simple semantics, which facilitates and ensures interoperability, changes, adjustments, maintenance and reuse of the UoLs.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170481","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170481","IMS Learning Design;Software reuse;interoperability;Units of learning;Electronic Learning Systems","Unified modeling language;Metadata;Instruments;Interoperability;Education;Production;Maintenance engineering","","2","","19","","30 Jul 2015","","","IEEE","IEEE Conferences"
"The evolution of health care in Portugal","A. R. dos Santos Magalhães; B. M. Faria","ESTSP/IPP - Esc. Sup. de Tecnologia da Saúde do Porto/Instituto Politécnico do Porto, Porto, Portugal; ESTSP/IPP - Esc. Sup. de Tecnologia da Saúde do Porto/Instituto Politécnico do Porto, IEETA - Inst. Eng. Elect. Telem. de Aveiro e Univ. Aveiro Porto e Aveiro, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","4","Health institutions, over time, have changed in the management and organization of services, with the aim of improving health care services. The reform of primary health care (PHC), in 2005, represents a profound break with the past. This reform is based on what health professionals advocate for many years. The aim of this study was to describe the evolution of CSP in Portugal especially in the current reform of the CSP, identify successes and failures and conclude the extent to which the ongoing reform responds to the questions that motivated and to what extent, which so far has been done has contributed to improving the health status of the Portuguese. The organizational changes occurred had a positive impact on the efficiency, effectiveness, and equity of access to health care, although not all objectives were fully achieved. The new organizational model, which aims to ensure the viability financial sustainability of CSP, will have to find the balance in the management of available resources while ensuring health for all. Information systems also allowed streamline processes. The search for greater operational efficiency, you can go through combating waste, in order to reduce the need for more financial resources for the same volume of activity developed.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170482","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170482","Primary health care;reform;Reorganization;Sustainability;Management","Medical services;Face;Surges;Silicon;Portals;Organizations","","","","16","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Time/space based biometric handwritten signature verification","R. P. Gonçalves; A. B. Augusto; M. E. Correia","Department of Computer Science, Faculty of Science, University of Porto, Center for Research in Advanced Computer Systems (CRACS-INESC) Porto, Portugal; Department of Computer Science, Center for Research in Advanced Computer Systems (CRACS-TNRSC), Porto, Portugal; Department of Computer Science, Center for Research in Advanced Computer Systems (CRACS-TNRSC), Porto, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Handwritten signature recognition is still the most widely accepted method to validate paper based documents. However, in the digital world, there is no readymade way to distinguish a real handwritten signature on a scanned document from a forged copy of another signature made by the same person on another document that is simply “pasted” into the forged document. In this paper we describe how we are using the touch screen of smartphones or tablets to collect handwritten signature images and associated biometric markers derived from the motion direction of handwritten signatures that are made directly into the device touchscreen. These time base biometric markers can then be converted into signaling time waves, by using the dragging or lifting movements the user makes with a touch screen omnidirectional tip stylus, when he handwrites is signature at the device touchscreen. These time/space signaling time waves can then be converted into a biometric bit stream that can be matched with previously enrolled biometric markers of the user's handwritten signature. In this paper we contend that the collection of these simple biometric features is sufficient to achieve a level of user recognition and authentication that is sufficient for the majority of online user authentication and digital documents authenticity.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170483","signature;handwriting;biometric;verification;authentication","Handwriting recognition;Feature extraction;Authentication;Smart phones;Digital signatures","","","","10","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Performance and scalability of voldemort NoSQL","R. Neves; J. Bernardino","ISEC - Instituto Superior de Engenharia de Coimbra, Instituto Politécnico de Coimbra, Coimbra, Portugal; ISEC ─ Instituto Politécnico de Coimbra, Universidade de Coimbra, Coimbra, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Currently companies need database engines able to process and store massive quantity of data. Traditional databases due to the large amount of unstructured data have trouble processing this amount of data in an acceptable time for businesses. To solve these problems recently emerged the NoSQL databases, offering great performance, flexibility and scalability. In this paper we evaluate the performance and scalability of a popular NoSQL database, Voldemort, using Yahoo! Cloud Serving Benchmark.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170484","NoSQL databases;performance;scalability","Benchmark testing;Hardware;Databases;Scalability;Random access memory;Java;Companies","","","","12","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Fuzzy model Takagi Sugeno with structured evolution for determining consumer credit score","H. A. Patiño Pérez; J. A. Peña Palacio; C. Lochmuller","Universidad Escuela de Ingenieria de Antioquia, Envigado, CO; Universidad Escuela de Ingenieria de Antioquia, Envigado, CO; Escuela de Ingeniería de Antioquia, Envigado, Colombia","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","The rating (score) and knowledge of the payment behavior of a client to reduce the time of granting of consumer credit is one of the requirements that financial institutions have dedicated to providing these services. For qualifying customers, these entities are based on qualitative and quantitative information of a client, making it difficult a homogeneous rating. Because of the need to reduce response times regarding the approval or rejection of a credit application is important to use models that help to analyze a real-time credit. Hence, this paper develops and analyzes based on the principles of evolutionary computation model, and the principles of a fuzzy Takagi Sugeno type model, to estimate the score in the allocation of consumer loans. To optimize learning, the proposed model is subjected to a process of evolution, based on the EVOP model, which guides learning model, based on two parameters such as: the generation parameter and the parameter mutation thus generating a structured evolution that will take the model to different states in learning. The results obtained by the proposed model allows to decrease the time of granting of consumer credit, as allowed demonstrate the sensitivity of the model against the score, according to the variation of the amount requested by a customer.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170485","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170485","Kohonen Map;Neural Clustering;Score;Takagi Sugeno;Pay Capacity;Evolutionary Estrategies;EVOP","Computational modeling;Analytical models;Media;Data models;Time factors;Real-time systems;Evolutionary computation","","1","","18","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Transparency in the national assemblies of Portuguese speaking African countries: Adapting the bungeni parliamentary system — The case study of Sao Tome and Principe","P. M. S. Bento; H. Zagalo; C. Teixeira; J. S. Pinto","Universidade de Aveiro, Aveiro, Aveiro, PT; Dep. de Eletrónica Telecomunicações e Informática, Universidade de Aveiro, Aveiro, Portugal; Dep. de Eletrónica Telecomunicações e Informática, Universidade de Aveiro, Aveiro, Portugal; Dep. de Eletrónica Telecomunicações e Informática, Universidade de Aveiro, Aveiro, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","5","The Internet exists in our reality as the fastest way to provide information, whether institutional orfrom the so-called social networks. Thus the E-Government services began to emerge globally in the last decade and are now taken for granted in modern society. However, this is not the reality in all countries. The work described in this article aims to bring attention and attempts to fill a technological need in the Lusophone African countries. This need is due to a low investment on the implementation of E-government services. On this assumption, the article intents to demonstrate the case study of an application in a E-Government Parliamentary scenario inside the National Assembly of Sao Tome and Principe. The implementation of such a service allows for a increased efficiency in documental management on the Assembly and also provides a degree of transparency in parliamentary activities, which would once be impossible to convey.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170486","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170486","e-government;governance;bungeni;badap;sao tome and principe","Electronic government;Internet;Software;Optical network units;Assembly;Europe","","","","16","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Intelligent system for recycling incentive","P. Reis; R. Pitarma; F. Caetano; C. Gonçalves","Instituto Politécnico da Guarda, Unidade de Investigação para oDesenvolvimento do Interior (UDI), Guarda, Portugal; Instituto Politécnico da Guarda, Unidade de Investigação para oDesenvolvimento do Interior (UDI), Guarda, Portugal; Instituto Politécnico da Guarda, Unidade de Investigação para oDesenvolvimento do Interior (UDI), Guarda, Portugal; Instituto Politécnico da Guarda, Unidade de Investigação para oDesenvolvimento do Interior (UDI), Guarda, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","5","Cities are facing an increasing growth in population, resulting in, among other things, increasing quantities of waste being generated. Industrialization and economic growth has produced more amounts of waste, including hazardous and toxic wastes. Thus, every year, millions of tonnes of litter end up in municipal or industrial waste dumps, oceans, beaches, forests and elsewhere in nature. This paper presented an intelligent system of recycling incentive (iEcosys). The study is divided into two fronts. On the first part, an empirical study, which demonstrates the usefulness of the iEcosys system, based on a questionnaire survey, will be presented. The second part will describe the iEcoSys system developed by the authors. It is a technological tool that identifies the waste produced individually, using RFID tags embedded in rubbish bags - the iBags. Making the cities smarter and promote sustainability by changing the paradigm of receiving the recycled rubbish instead of paying for the waste produced, is the contribution of this study.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170487","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170487","environment;sustainability;MSW management;sensor network;Zigbee;RFID","Radiofrequency identification;Waste management;Europe;Software;Intelligent systems;Zigbee;Recycling","","","","18","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Conceptualisation and development of a collective spatial decision support system: The geospatial system of Collective Intelligence","J. Daniel Castillo Rosas; A. J. Vélez; J. M. M. Fierro; M. Amparo Núñez Andrés","Departament d'Expressió Gràfica a l'Enginyeria, Universitat Politècnica de Catalunya, Barcelona; Departament d'Expressió Gràfica a l'Enginyeria, Universitat Politècnica de Catalunya, Barcelona; Departament d'Expressió Gràfica a l'Enginyeria y, Universitat Politècnica de Catalunya, Barcelona; Departament d'Expressió Gràfica a l'Enginyeria, Universitat Politècnica de Catalunya, Barcelona","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","4","In this paper we present the progress of a research that focuses on validating an intelligent geospatial system aimed to support decision-making in complex geographic scenarios, whereby current and prospective geospatial patterns could be generated (through which it may provide), with the support based on Collective Intelligence and Artificial Intelligence. The system mainly focuses on the organisation and management of resources linked to territories in order to support decision-making in the planning process.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170488","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170488","GIS;SDSS;Collective Intelligence;Geospatial System;Geographic Information","Geospatial analysis;System-on-chip;Real-time systems;Decision support systems;Decision making;Planning","","","","28","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Systemic archetypes use to developing an interactive software: A children with moderated autism case","M. Aristizábal; J. Echeverri; M. Aristizábal; C. Aristizábal; Z. S. Gómez; G. S. Gómez","Universidad de Antioquia, Medellin, CO; Universidad de Antioquia, Medellín, Colombia; Universidad Eafit, Medellin, Colombia; Universidad Eafit, Medellin, Colombia; Universidad Eafit, Medellin, Colombia; Universidad de Medellín, Medellín, Colombia","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","The purpose of the present paper is the identification of value elements during the development of an interactive software, which is proposed for children with learning and development difficulties. In order to identify value elements the Systemic Archetype of co-creation is used, those values are identified by using a phenomenological analysis focused on experience of the co-creation network beneficiaries. The study comprises a previous phenomenological analysis of children's needs within their natural environment with parents and educators. The initial focus is the use case in the scenario that a child faces when going to the bathroom, identifying value elements for aural and graphic stimuli, then registered in software and used in the design phase. Results show the methodology allows the capture of value elements that express functional and no functional requirements, through qualifying speech acts with the purpose of design and develop software that could be redesigned in a co-created way with key actors using the service.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170489","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170489","Perceived value;co-creation;Co-creation systemic archetypes;language philosophy;illocutionary acts","Software;Surges;Visualization;Silicon compounds;Autism;Speech","","","","42","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Social networks sites adoption for education: A global perspective on the phenomenon through a literature review","J. Martins; R. Gonçalves; F. Branco; C. Peixoto","INESC TEC, Universidade do Porto, Porto, Portugal; INESC TEC, Universidade do Porto, Porto, Portugal; INESC TEC, Universidade do Porto, Porto, Portugal; Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","The current level of technological evolution and the mass use of social networks sites (SNS), both by individual users and by organizations, brings to light a window of opportunity for the use of these technologies in educational activities. By analysing the existing scientific literature that focus on the adoption of SNS both at individual and organizational level, we were able to identify a gap with regard to the use of these technologies for educational purposes, making room to the need of creating a global perspective on the phenomenon through a systematic literature review. In this article we present a global characterization on the adoption of SNS for educational activities, and for that we addressed not only the perspective of educational institutions, but also the perspective of both students and teachers. Some final thoughts on future work are also presented in the final section of the article.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170490","Social Networks Sites;Education;s-Learning;Adoption of SNS","Facebook;Internet;Electronic learning;Twitter;Media","","3","","41","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Ethics and fraud in E-banking services","R. Abreu; F. David; M. Legčevič; L. Segura; H. Formigoni; F. Mantovani","Research Unit for Inland Development, Polytechnic Institute of Guarda, Guarda, Portugal; Research Unit for Inland Development, Polytechnic Institute of Guarda, Guarda, Portugal; Faculty of Law University of J. J. Strossmayer in Osijek, Osijek, Croatia; Universidade Presbiteriana Mackenzie, Sao Paulo, Brasil; Universidade Presbiteriana Mackenzie, Sao Paulo, Brasil; Universidade Presbiteriana Mackenzie, Sao Paulo, Brasil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","The purpose of this paper is to demonstrate the importance of ethics applied to everyday moral problems arising from the use of e-banking services. These services have advantages in financial transactions, but security threats and vulnerabilities must be constantly reduced. In this framework raises the “good citizen” that desires to do well and needs to avoid harmful behavior [1]. While the “bad citizen” promotes the lack of transparency, wrong attitudes and “hidden” awareness of the nature, level and scope of the financial impact which claims to reduce the social responsibility [2] and produces high level of degree of materialistic values were less likely to acquire moral [3]. Indeed, the integration of fraud on all aspects of the e-banking services requires the profound revision of the traditional commercial paradigms that have been prevailed for last years. Thus, on the one hand, the theoretical framework of this paper is based on literature about ethics and fraud, in general, and information and communication technology of the e-banking services, in particular. On the other hand, the empirical framework reflects the practices in this field of research used by banks with public data available on the Portuguese Banking Association. The results of the paper show several threats, vulnerabilities, incidents, impacts and response that face e-banking services. To mitigate these risks, the main challenge is the public discussion that will promote prevention and disclosure evidence-based incidents, not only to endorse an adequate behavior but, also, to develop guidance on practical evidence on ethics and reduce fraud.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170491","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170491","Ethics;Fraud;e-Banking Services;Portugal","Online banking;Ethics;Security;Electronic mail;Internet;Business","","2","","41","","30 Jul 2015","","","IEEE","IEEE Conferences"
"A decision support platform for IT infrastructure management: The university of Trás-os-Montes e Alto Douro services of information and communications case study","F. Branco; J. Martins; R. Gonçalves; J. Bessa; A. Costa","INESC TEC, Universidade do Porto, Porto, Portugal; INESC TEC, Universidade do Porto, Porto, Portugal; INESC TEC, Universidade do Porto, Porto, Portugal; Universidade de Trás-os-e Alto Douro, Vila Real, Portugal; Universidade de Trás-os-e Alto Douro, Vila Real, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","The society and technologies evolution has resulted in a trend towards a growing amount of data stored by organizations and of the needs inherent to the analysis of that same data, in order to obtain information and knowledge generation. Based on this assumption it became critical to use new and more efficient technologies for processing that data in order to be able to get quality information in a timely manner. In order to meet the previously identified needs, various types of systems have emerged, whose features incorporate data processing functions and obtaining information for supporting decision-making processes. Examples of such systems are the DSS and the use of BI architectures. Given that currently many of the organizations services are supported by the existent IT infrastructure, it is necessary that these are suitable for the supporting the proper functioning of the available services. Assuming the previous concerns, the team inherent to this article assumed as very important to conceptualise a decision support system to address this adequate dimensioning of a University IT infrastructure. In order to achieve this goal, the Information and Communications Services (SIC) of the University of Trás-os-Montes e Alto Douro (UTAD) were used. Through the implementation of this decision support system, the SIC/UTAD improved their ability to make more informed and conscious decisions, thus optimizing and control more effectively the UTAD IT infrastructure.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170492","BI;SSBI;Data Visualization;DSS;Case Stusy","Bismuth;Silicon carbide;Decision support systems;Data visualization;Visualization;Business;IP networks","","4","","26","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Measurement of materials emissivity supported by image software","R. Pitarma; J. Crisóstomo; L. Jorge","Instituto Politecnico da Guarda, Unidade de Investigacao para o Desenvolvimento do Interior (UDI), Guarda, Portugal; Instituto Politecnico de Castelo Branco, Escola Superior de Tecnologia, Castelo Branco, Portugal; Instituto Politecnico de Castelo Branco, Escola Superior de Tecnologia, Castelo Branco, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","5","Infrared Thermography (IRT) is a temperature measurement technique based on radiation detection in the IR spectrum. Thus, it is used as a non-destructive diagnostic technique, with non-contact, to evaluate the surface temperature of objects based on the emitted radiation. The surface temperature field is carried out using an image that reproduces colour patterns. Since it is a non-destructive technique, versatile, and with non-contact, constitutes a very useful tool in various fields. However, accurate measurement of temperature is strongly dependent on the emissivity value of the material. Active or passive heating procedures may be used. This paper presents a methodology for measuring the emissivity of materials supported by image software. The method proved to be very adequate and the results show an effective contribution in this respect, especially for application in active thermography.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170493","emissivity;infrared thermography;non-destructive diagnostic technique;image software","Software;Temperature measurement;Manuals;Face;Buildings;Software measurement;Imaging","","","","15","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Software development for medication administration record in clinics and small nursing homes — A case study","B. M. Matias; J. C. Metrôlho; F. R. Ribeiro","UTC de Informática Escola Superior de Tecnologia, Instituto Politécnico de Castelo Branco, Castelo Branco, Portugal; Instituto Politecnico de Castelo Branco, Castelo Branco, Castelo Branco, PT; UTC de Informática Escola Superior de Tecnologia, Instituto Politécnico de Castelo Branco, Castelo Branco, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","This paper presents a development process of an application to nursing homes, in order to support the nursing team, in particular electronic register medication delivery. For this is established the design of the process of functional prototype following the steps of software development. The project ends with a testing phase that according to the results obtained by satisfaction surveys, the use of this application in the institutions was considered an advantage in supporting the nursing work by providing an improved quality of the institution and organizational processes. This work was developed entirely within some disciplines of a higher education program, resulting in a practical application for health entities from knowledge and work within the academic route. Article give emphasis to the various technical aspects related to the developed application.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170494","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170494","Development Methodologies for Healthcare IT;Health Care;Health Informatic;Health Record;Medication Control;Software Systems in Medicine","Software;Medical services;Browsers;HTML;Uniform resource locators;Stress;Registers","","1","","24","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Information system for the management and visualization of multisensorial contents","J. Freitas; C. Meira; M. Melo; L. Barbosa; M. Bessa","INESC TEC, Vila Real, Portugal; INESC TEC, Vila Real, Portugal; Universidade de Tras-os-Montes e Alto Douro, Vila Real, Vila Real, PT; INESC TEC Universidade de Trás-os-Montes e Alto Douro (UTAD), Vila Real, Portugal; INESC TEC Universidade de Trás-os-Montes e Alto Douro (UTAD), Vila Real, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","Humans sense the surrounding environment through five senses: sight, hearing, taste, smell and touch. This is valid not only for real life but also when one is exposed to virtual environments. It already exists systems that exploit the sensorial stimulation of more than one sense, however there are no available low-cost solutions that allow creative professionals to create and visualize multisensory contents. On this paper it is presented a solution for the creation and delivery of multisensory contents that allow users to create their own multisensory experiments. An evaluation of the developed solution that shows the potential of these new contents is also described.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170495","Virtual reality;Multissensory simulation;Information System","Visualization;Three-dimensional displays;Motion pictures;Information systems;Floors;Laparoscopes;Unified modeling language","","7","","9","","30 Jul 2015","","","IEEE","IEEE Conferences"
"The electronic booklet in the school-Family relationship: Perceptions of teachers and guardians","A. Abreu; A. Rocha; M. Pérez Cota","Instituto Politécnico do Porto, ISCAP-Instituto Superior de Contabilidade e Administração do, Porto; Departamento de Engenharia Informática, Universidade de Coimbra; Universidade de Vigo","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","10","This article presents the first phase of a research project whose goal is to introduce a new form of collaboration and communication between the school and the family through an Electronic Booklet (EB). We sought to identify through a questionnaire the perceptions of teachers and Guardians regarding the adoption of an EB. Both groups stressed the importance of communication between school and family and expressed interest in the EB as a communication tool.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170496","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170496","School;Family;Collaboration school-family;Communication;Electronic Booklet","Instruments;Face;Collaboration;Electronic mail","","1","","33","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Peer-review in architecture education: Application in Geographic Information Systems learning","P. Garcia-Almirall; E. Redondo; F. Valls; D. Fonseca","Escuela Técnica Superior de Arquitectura de Barcelona, UPC - BarcelonaTech, Barcelona, España; Escuela Técnica Superior de Arquitectura de Barcelona, UPC - BarcelonaTech, Barcelona, España; Escuela Técnica Superior de Arquitectura de Barcelona, UPC - BarcelonaTech, Barcelona, España; La Salle, Campus Barcelona, Universitat Ramon Llull (URL), Barcelona, España","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","This paper describes an educational experience in the field of Geographic Information Systems (GIS) teaching in architecture with a double objective: (1) implement a peer-review exercise to promote critical thinking through the evaluation of the work of fellow students, and (2) explore the capacity of the group to assess the exercise with the support of a rubric. In addition to the outline of the experience, preliminary data showing a significant coincidence between self and peer-evaluation is discussed.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170497","peer-review;architecture;GIS;rubric;education","Media;Geographic information systems;Education;Internet;Google;Fellows;Encyclopedias","","","","11","","30 Jul 2015","","","IEEE","IEEE Conferences"
"MR-Tractography in the evaluation of the rehabilitation process in stroke patients","R. Lugokenski; A. Pasqualotti; V. Lucatelli; L. de Castro Welter; R. Biancini","Programa de Pós-Graduação em Envelhecimento Humano, Universidade de Passo Fundo, Passo Fundo, Brasil; Programa de Pós-Graduação em Envelhecimento Humano, Universidade de Passo Fundo, Passo Fundo, Brasil; Programa de Pós-Graduação em Envelhecimento Humano, Universidade de Passo Fundo, Passo Fundo, Brasil; Faculdade de Medicina, Universidade de Passo Fundo, Passo Fundo, Brasil; CEDIL, Passo Fundo, Brasil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","The utilization of games has shown superior results than conventional rehabilitation for stroke patients. We evaluated the effects of these methods in the corticospinal tract (CST) integrity, through MRI-based tractography. Four patients with middle cerebral artery stroke were evaluated, before and after 32 rehabilitation sessions. After CST identification at the level of the pons, manual regions of interest (ROIs) were drawn, by two independent evaluators. We observed a superior result in the neuronal integrity measurements for both evaluators in the game-rehabilitated patients, but the differences were not statistically significant. The results suggest that the CST may recover through rehabilitation, and also that games-based rehabilitation may be superior to conventional rehabilitation, although further studies are still necessary to confirm these findings.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170498","1. Health;2. Ageing;3. MR-Tractography;4. Games;5. Neuroimaging","Games;Internet;Manuals;Diffusion tensor imaging;Virtual reality;Tensile stress;Biomedical imaging","","","","34","","30 Jul 2015","","","IEEE","IEEE Conferences"
