"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Ontology search centered in concepts","A. Lança; E. Sosa; A. Lozano-Tello","Instituto Politécnico de Beja Beja, Beja, Portugal; Universidad de Extremadura, Caceres, Spain; Universidad de Extremadura, Caceres, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","One of the phases in the process of developing an ontology involves the search and reuse of existing ontologies. Although currently there are specific tools for the search of ontologies on the Web, they present a limitation which relates to the fact that limit their searches only to the terms entered by the user, not taking into account the possibility of a concept may be represented by more than one term. In this paper we propose a method to overcome this limitation by extending the terms entered by the user to the concepts they represent.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556656","Ontologias;Web Semântica;pesquisa de ontologias;avaliação de ontologias","Ontologies;OWL;Electronic mail;Resource description framework;Semantics;Coordinate measuring machines;Google","","","","13","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Automatic extraction and representation of geographic entities in eGovernment","M. Rodrigues; G. P. Dias; A. Teixeira","Polytech. Sch. Techn. & Manag, IEETA, University of Aveiro, Aveiro, Portugal; Polytech. Sch. Techn. & Manag, GOVCOPP, University of Aveiro, Aveiro, Portugal; Department Electronics, Telecom. & Informatics/IEETA, University of Aveiro, Aveiro, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","In this paper we present a system that automatically extracts and geocodes named entities from unstructured, natural language textual documents. The system uses the Geo-Net-PT ontology and Google maps as auxiliary data sources. This type of system is particularly useful to automate the geocoding of existing information in e-government applications, which usually requires human intervention. Within the paper we introduce the relevant human language technologies, describe the system that was developed, present and discuss the preliminary results and draw the relevant conclusions and future work.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556657","e-government;geographic information systems;human language technology","Databases;Google;Electronic government;Ontologies;Humans;Web server;Cities and towns","","1","","18","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Shape based image retrieval and classification","J. F. Nunes; P. M. Moreira; J. M. R. S. Tavares","Escola Superior de Tecnologia e Gestão, Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal; Escola Superior de Tecnologia e Gestão, Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal; Faculdade de Engenharia, Universidade do Porto, Porto, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Content based retrieval and recognition of objects represented in images is a challenging problem making it an active research topic. Shape analysis is one of the main approaches to the problem. In this paper we propose the use of a reduced set of features to describe 2D shapes in images. The design of the proposed technique aims to result in a short and simple to extract shape description. We conducted several experiments for both retrieval and recognition tasks and the results obtained demonstrate usefulness and competiveness against existing descriptors. For the retrieval experiment the achieved bull's eye performance is about 60%. Recognition was tested with three different classifiers: decision trees (DT), k-nearest neighbor (kNN) and support vector machines (SVM). Estimated mean accuracies range from 69% to 86% (using 10-fold cross validation). The SVM classifier presents the best performance, followed by the simple kNN classifier.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556654","content based image retrieval;image classification;shape descriptors;data mining;machine learning","Shape;Classification algorithms;Pixel;Image retrieval;Feature extraction;Transform coding;Support vector machines","","2","","17","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Security and privacy analysis in social network services","P. C. Pimenta; C. M. de Freitas","Departamento de Sistemas de informação, Universidade do Minho, Guimaraes, Portugal; Departamento de Sistemas de informação, Universidade do Minho, Guimaraes, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","The developers of social network services, due to pressure related with short development cycles, costs and usability, often disregard its security and privacy. Thus, they need documental support that provides a quick search concerning the best development habits of these two components. This article shows an updated analysis of security and privacy within these services and presents solutions for specific situations. In order to do that, we made a literature revision, complemented later with field work, being the result the identification of problems and security and privacy mechanisms, as well as their most common functionalities. Our field work consisted of an exploration of 18 social network services, based on a form developed to standardize the tests that were planned (n consegui melhor tradução. Espero que a ideia seja a mesma). Lastly, we analyzed the security and privacy mechanisms' identified functionalities in terms of quantity and quality. We also described the best practices related to security and privacy, for the development of functionalities that are safer and respect the final users' privacy. We found out that nowadays, privacy of information and contents of the profile and of the search results is constantly violated; that the best practices regarding the definition of the password are not demanded and that the information that is available in these services is often insufficient and dubious.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556655","social network services;security;privacy;functionalities;mechanisms","Privacy;Security;Facebook;Grippers;IEC standards;ISO standards","","","","22","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Design challenges in application-aware Wireless Sensor Networks","P. Barbosa; N. M. White; N. R. Harris","Electronic Systems and Devices Group, School of Electronics and Computer Science, University of Southampton, UK; Electronic Systems and Devices Group, School of Electronics and Computer Science, University of Southampton, UK; Electronic Systems and Devices Group, School of Electronics and Computer Science, University of Southampton, UK","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","The deployment of Wireless Sensor Networks at sea provides on-site, distributed sensing of specific events. They can be complementary to existing satellite and airborne radar monitoring, providing continuous and real-time data feed. Of particular interest is chemical spill, such as oil slick. As unexpected occurrences, it is not possible to predict the location, size or weather conditions affecting the region. We present a simulation framework for a large-scale sensor network deployment at sea. Our main objective is to develop communication algorithms for localized maritime monitoring using realistic channel and weather models. The design choices are based on the application scenario description, through a bottom-up approach. Wireless channel and physical layer are fundamental for trustworthiness of results, thus particular focus is given to their model selection. The network architecture is based on a cluster protocol with application-specific decisions. The aim is to provide the best compromise between energy consumption, message delivery and network connectivity under dynamic environments.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556652","Wireless Sensor Networks;Application;Simulation","Wireless sensor networks;Monitoring;Routing;Meteorology;Protocols;Sensors;Petroleum","","","","21","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Business intelligence applied to Homogeneous Diagnostic Groups","M. P. A. Barrento; M. de Castro Neto; M. d. R. O. do Rosário Oliveira Martins; S. S. Dias","ISEGI-UNL, Lisboa, Portugal; ISEGI-UNL, Lisboa, Portugal; ISEGI-UNL, Lisboa, Portugal; Departamento Universitário de Saúde Pública, UNL, Lisboa, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","This article describes a Business Intelligence (BI) development project applied to Homogeneous Diagnostic Groups (GDH) which are very specific and important for health management. All the phases of construction/evolution of this research and implementation project are explained and also some final results are presented. With this tool it is possible to analyze and monitor at each moment the state and evolution of GDH. The main goal of this project was make available data in a simple way for end users to have a support decision tool that increases the performance of decision making.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556653","Grupos de Diagnóstico Homogénos;Business Intelligence;Data Warehouse","Bismuth;Hospitals;Business;Data warehouses;Monitoring;Biomedical monitoring;Surges","","","","5","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Strategic analysis for the inclusion of information technology and communications (ICT) in the Colombian business environment","S. C. R. Erazo","Departamento de Administración y Organizaciones, Universidad del Valle, Cali, Colombia","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","7","Information Technologies and Communications (ICT) have become a strategic tool for organizations in the twenty-first century, where their inclusion should have a proper strategic analysis, relevant and timely so that ICT support to the success of organization. This article illustrates the results of theoretical research related to fundamental aspects should involve strategic analysis of the inclusion of ICT in administrative activity; analysis is based on several authors, experience and the modern theory of strategic management. It is important to note that the analysis was conducted according to general characteristics of the Colombian business environment.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556650","Information technologies and communications;strategic planning;including ICT;strategic analysis","Software;Internet;Local area networks;Hardware;Benchmark testing;Wide area networks;Silicon","","","","14","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Description of a public administration case on the management of IS service suppliers","J. M. Marco-Simó; J. A. Pastor; R. Macau","Estudis d'Informatica, Multimedia i Telecomunicacio, Universitat Oberta de Catalunya (UOC), Barcelona, Spain; Estudis d'Informatica, Multimedia i Telecomunicacio, Universitat Oberta de Catalunya (UOC), Barcelona, Spain; Estudis d'Informatica, Multimedia i Telecomunicacio, Universitat Oberta de Catalunya (UOC), Barcelona, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","The lack of scientific contributions on outsourcing of IT services at public administration makes interesting the description of real cases. Thus, we describe here the strategy of prequalification of suppliers for information systems and information technology services at the Generalitat de Catalunya. We consider relevant this strategy given its novelty within the public sector and its representativeness on its context. This description is based on the information retrieved so far in our research. In order to contrast its utility, we also analyze this strategy in comparison to an existing conceptual schema on this same domain.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556651","Externalización de SI;selección de proveedores;administración pública;esquema conceptual","","","","","8","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Liberopinion: A web platform for elections 2.0","A. J. A. de Sousa; L. M. B. Gouveia","Escola Superior de Tecnologia e Gestaão de Viseu, Instituto Politécnico de Viseu, Viseu, Portugal; Faculdade de Ciência e Tecnologia, Universidade Fernan do Pessoa, Porto, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","The platform Liberopinion-Elections consists of a Rich Internet Application which seeks to bring together the stakeholders in a political election allowing, in a single place, multi-directional and structured communication between them. Based on a citizen and candidate approach, the platform Liberopinion-Elections enables collaborative interaction between these stakeholders through questions, answers, proposals, ratings and comments with the aim of fostering communication, deliberation and participation. In this paper, the main features of this application are described and the results of a case study about its use in the election for Mayor of Viseu held in 2009 are presented.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556648","Eleições 2.0;eDemocracia;eParticiapação;Deliberação","Internet;Visualization;Facebook;Twitter;Nominations and elections;Presses;Irrigation","","","","6","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Quantitative evaluation of Azores municipalities websites","I. Ribeiro","Departamento de Matemática, Universidade dos Açores, Ponta Delgada, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","In recent years, the number of sites and users has grown exponentially, and web applications became increasingly diverse and complex. The popularity of the Internet, however, does not necessarily imply the satisfaction of users. The quality of websites, especially the usability of the interface does not allow an easy and efficient access to information. This paper presents the evaluation of Azores municipalities' websites based on a method of quantitative assessment. This procedure allows not only an individual evaluation, but also a comparative assessment of the analyzed websites. In this case, the method was applied to already available websites. However it can be used in any stage of the development cycle, allowing a usercentered interface design, thereby ensuring the quality requirements of the interface.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556649","Avaliação de sítios Web;usabilidade;critérios de avaliação","Internet;Usability;Presses;Bills of materials;Web pages","","","","17","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Comparative analysis of accessibility for blind digital environments for learning management for distance education","A. L. da Silva","Coordenadoria de Informática, Instituto Federal de Educação, Ciência e Tecnologia de São Paulo-IFSP, Sao Paulo, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","This study describes a comparative analysys of accessibility for the blind used in SGEAD (Distant Learning Management Systems), TelEduc and WebCT according to criteria, recommendations and international norms such as heuristical evaluation techniques, automatic test of accessibility, inspection based on the points of verification of the W3C recommendations for the accessibility of the content of the Web 1.0 and from tasks reports and questionnaires conducted with the users. One of the goals of this study is to demonstrate the importance of the use of standards and guides for Web accessibility as support for accessibility for the blind in the current scenario of digital inclusion. The quality of the interface is essencial for the success of distant learning interactive systems. It is expected that this study will contribute to the production of knowledge that will guide and support the professionals involved with e-learning.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556646","accessibility;web interface ergonomy;humancomputer interaction;software quality;usability;interfaces for the blind;visual deficiency;checklists;software interface evaluation;assistive technology","Software;Materials;Visualization;Web sites;Internet;Manuals;Mice","","1","","6","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Discovering patterns on medication prescriptions","J. Fernandes; O. Belo","Department of Informatics, School of Engineering, University of Minho, Braga, Portugal; Department of Informatics, School of Engineering, University of Minho, Braga, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Today, electronic prescription in clinical scenarios is frequently used to support decision-making tasks and services monitoring in public health institutions. The huge amount of data that has been stored during last years about medication prescriptions makes now possible to apply data mining techniques with a significant success to discover patterns that could be useful to optimize medical services and resources related to medication prescription. Association rules, which are frequently used in the analysis of commercial transactions data, could be applied usefully on the medical prescriptions area. In fact, the idea of discovering medication prescriptions patterns it is quite attractive due to the wide range of new applications that can be opened to service management and optimisation. In this work, we present a study about medication prescriptions in the north region of Portugal, in order to discover some relevant patterns among medication, doctors and laboratories.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556647","Medication Prescriptions;Data Mining;Discovering Medication Prescriptions Patterns;Association Rules;FP-Growth;RapidMiner","Data warehouses;Medical services;Association rules;Monitoring;Java;Warehousing","","","","13","","23 Aug 2010","","","IEEE","IEEE Conferences"
"i-om: Intelligent optimization: For computer graphics and visualization","P. M. Moreira; L. P. Reis; A. A. de Sousa","Instituto Politécnico de Viana do Castelo, Escola Superior de Tecnologia e Gestão, Viana do Castelo, Portugal; DEI-FEUP, LIACC, Universidade do Porto, Porto, Portugal; DEI-FEUP, INESC Porto, Universidade do Porto, Porto, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","There are several problems in the computer graphics and visualization domains which require optimization tasks to be performed in order to improve the quality of the overall process. In this context, we propose and describe an innovative optimization methodology and a supporting software framework: i-om. The design goals of the proposed framework were twofold. The first comprises the decoupling, as much as possible, of the optimization process from the application specific processing tasks. In order to attain this goal, we opted to make use of intelligent techniques (i.e. metaheuristics). The second goal is to allow remote operation, and consequently great portability and interoperability, between the optimization tools and the visualization application. To fulfill the latter requirement the proposed framework was designed with the ability to communicate with external application using a specifically developed high level message protocol. The optimization framework was implemented and the paper presents illustrative results demonstrating the usefulness and effectiveness of the proposed approach.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556644","Computer Graphics and Visualization;Optimization;Metaheuristics;Distributed Architecture","Optimization;Visualization;Rendering (computer graphics);Computational modeling;Algorithm design and analysis;Context","","","","42","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Challenges on real-time monitoring of patients through the Internet","D. Pereira; A. Moreira; R. Simões","Department of Information Systems, University of Minho, Guimaraes, Portugal; Department of Information Systems, University of Minho, Guimaraes, Portugal; Institute of Polymers and Composites, University of Minho, Guimaraes, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","Real-time remote monitoring of patients aims at improving and facilitating the accessibility to data about the vital signals of hospitalized patients, or patients that need to be closely monitored while at their own homes, by medical care professionals. By resorting to remote monitoring systems, the need for clinical staff to physically move next to each patient to supervise their clinical condition is reduced. This paper focuses on the key issues and challenges faced in the design and implementation of a distributed remote patient monitoring system using the Internet as communication platform, while describing some of the technologies that can be employed for this purpose. To optimize the systems' usability by medical care professionals, intuitive interfaces were developed using Web technologies, with an Internet browser as the only tool required to access the system. The study demonstrated that data updating based on database pooling system (periodic queries) is not the optimal solution, as the resulting system is not scalable. Also, monitoring several patients simultaneously (on the same browser) requires considerable processing at the client machine, particularly in the case of ECG signals.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556645","Real-time health monitoring;System architecture;ECG signal","Electrocardiography;Servers;Monitoring;Databases;Java;Temperature sensors","","2","","17","","23 Aug 2010","","","IEEE","IEEE Conferences"
"SmartVest: Integrating clothing with domotics, health care and information technologies","P. Araújo; R. Salvado","Departamento de Informática / IT, Universidade da Beira Interior Covilhã, Covilhaã, Portugal; Departamento de Ciência é Tecnologia Têxteis, Universidade da Beira Interior Covilhã, Covilhaã, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","This paper presents the SmartVest project {Smart + Vestis (Latin noun meaning clothes}, that is under development at the University of Beira Interior, Portugal. It integrates clothing technologies with electronics and information technologies, for further application in home automation (domotics) and health care (eHealth). Besides the technological aspects, also fashion and usability of the clothing pieces are considered.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556642","wearable technologies;domotics;health care","Biomedical monitoring;Monitoring;Wearable computers;Electrocardiography;Medical services;Clothing;Internet","","","","18","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Statistical textural features for classification of lung emphysema in CT images: A comparative study","V. Vasconcelos; J. S. Silva; L. Marques; J. Barroso","Instituto Superior de Engenharia, Instituto Politécnico de Coimbra, Centro de Instrumentação, FCTUC, Coimbra, Portugal; Departamento de Física, Centro de Instrumentação, FCTUC, Coimbra, Portugal; Instituto Politécnico de Coimbra, Instituto Superior de Engenharia, Coimbra, Portugal; Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","Computed tomography (CT) can contribute to the early detection of lung diseases like emphysema, a chronic and progressive disease. Texture-based methods can be explored to classify regions of interest (ROI's) into emphysematous areas and normal areas. In this work we evaluated the importance of a set of parameters in the classification of lung CT images, such as the size of the ROIs, the quantization level, and textural features used in classification. A support vector machine was used as classifier. The performance of the designed classifier was evaluated using a 10-fold cross validation method and the results compared based on overall accuracy, sensibility and specificity. This study shows that textural features have a good discriminatory power in the classification of lung emphysema in CT images.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556643","computed tomography;pulmonary emphysema;support vector machines;statistical texture analysis","Feature extraction;Lungs;Computed tomography;Pixel;Support vector machines;Biomedical imaging;Accuracy","","3","","14","","23 Aug 2010","","","IEEE","IEEE Conferences"
"A knowledge management system for study of quality of life in head and neck cancer patients","J. Gonçalves; A. Silveira; Á. Rocha","Escola Superior de Tecnologia do IPCA, Barcelos, Portugal; Universidade Fernan do Pessoa, Porto, Portugal; Universidade Fernan do Pessoa, Porto, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","The perception that an individual has on his place in life, with your culture and values, defines the individual quality of life (QoL). When applied in a health context is defined as: Quality of Life Related to Health (QdLRH). The evaluation of QdVRH is an objective in medicine, used in clinical research, in medical practice in health economic studies and strategic planning for health management. Achieving self-patient response to instruments measuring QoL, made through friendly software, easy to adapt to the user, helping to research, promotes the creation of databases and their statistical processing speeds. The possibility to translate into chart the results, immediately after obtaining the responses, transform, this evaluation in a diagnostic tool to use in routine clinical practice. The Knowledge Management Systems (KMS) applied in this context, let you create and store knowledge and guide the therapeutic decision. This article the routine QdVRS evaluation whit KMS. Describes the importance of a detailed analysis to identify requirements that lead to the development of an implementation model that enables to convert tacit knowledge into explicit knowledge, which it does not affect the normal functioning of health facilities and to promote the optimization of the QoL cancer patient.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556640","doentes oncológicos;qualidade de vida relacionada com a saúde;sistemas de gestão de conhecimento;interface homem-máquina","Cancer;Software;Instruments;Medical diagnostic imaging;Europe;Oncology;Computational modeling","","1","","16","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Analysis of the domain of applicability of an algorithm for a resources system selection problem for Distributed/Agile/Virtual Enterprises integration","P. Ávila; L. Costa; J. Bastos; P. Lopes; A. Pires","Polytechnic Institute of Porto, Portugal; Department of Production and Systems, University of Minho, Portugal; Polytechnic Institute of Porto, Portugal; Polytechnic Institute of Porto, Portugal; Polytechnic Institute of Porto, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","The process of resources systems selection takes an important part in Distributed/Agile/Virtual Enterprises (D/A/V Es) integration. However, the resources systems selection is still a difficult matter to solve in a D/A/VE, as it is pointed out in this paper. Globally, we can say that the selection problem has been equated from different aspects, originating different kinds of models/algorithms to solve it. In order to assist the development of a web prototype tool (broker tool), intelligent and flexible, that integrates all the selection model activities and tools, and with the capacity to adequate to each D/A/V E project or instance (this is the major goal of our final project), we intend in this paper to show: a formulation of a kind of resources selection problem and the limitations of the algorithms proposed to solve it. We formulate a particular case of the problem as an integer programming, which is solved using simplex and branch and bound algorithms, and identify their performance limitations (in terms of processing time) based on simulation results. These limitations depend on the number of processing tasks and on the number of pre-selected resources per processing tasks, defining the domain of applicability of the algorithms for the problem studied. The limitations detected open the necessity of the application of other kind of algorithms (approximate solution algorithms) outside the domain of applicability founded for the algorithms simulated. However, for a broker tool it is very important the knowledge of algorithms limitations, in order to, based on problem features, develop and select the most suitable algorithm that guarantees a good performance.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556641","Distributed/Agile/Virtual Enterprises;Resources System Selection Problem;Algorithm's Domain;Broker Tool","Classification algorithms;Approximation algorithms;Transportation;Algorithm design and analysis;Production;Heuristic algorithms;Virtual enterprises","","","","17","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Towards a model for information technology governance applicable to the banking sector","S. M. Lemus; F. J. Pino; M. P. Velthius","Superintendencia de Bancos de Guatemala, Guatemala; Grupo IDIS, Facultad de Ingeniería, Electrónica y Telecomunicaciones, Universidad del Cauca, Cauca, Colombia; Grupo Alarcos. Instituto de Tecnologías y Sistemas de Información, Departamento de Tecnologías y Sistemas de Información, Escuela Superior de Informática, Universidad de Castilla La Mancha, Ciudad Real, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Information Technologies (IT) play a crucial role in the development of activities concerning banking organizations. To achieve IT Governance, while at the same time giving special consideration to the attainment of business objectives, is of essential interest to any banking organization. This article presents a model for IT Governance which is applicable to the banking sector, which begins with the identification of COBIT processes that support the fulfilment of the principles of operative risk defined by BASEL II. It also integrates best practices oriented to risk and investment management for IT, information security and service lifecycle administration, described in models like: RISK IT, VAL IT, ISO 27002 and ITIL respectively. This model allows a banking organization to govern, evaluate and monitor its IT, thus fitting it to its strategic objectives. It also permits it to manage the operative risk from the perspective of normative fulfilment in banking.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556638","IT Governance;BASEL II;COBIT;VAL IT;RISK IT;ISO 27002;ITIL","ISO standards;Banking;Organizations;Risk management;IEC standards;Silicon compounds","","3","","16","","23 Aug 2010","","","IEEE","IEEE Conferences"
"A b-learning experience in higher education","M. T. Garibay; S. Angelone","Escuela de Ingeniería Civil, Facultad Ciencias Exactas, Ingeniería y Agrimensura-UNR, Rosario, Argentina; Escuela de Ingeniería Civil, Facultad Ciencias Exactas, Ingeniería y Agrimensura-UNR, Rosario, Argentina","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","In this essay, we present an experience held in a subject of Civil Engineering. The activity consists of the students integrating a virtual forum, which makes possible an exchange of ideas between them and the integration of concepts through problematic raised situations. In this way, we aim to perform a collaborative work as well as to develop critical thinking, and at the same time we face the students with work tools that will be useful to them in the future in order to work from distance and to form themselves through their professional life. This optional activity is implemented with distance modality in a virtual work platform. In this essay we explain the developed task, its advantages and disadvantages, the teachers' evaluation and the students' opinion.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556639","b-learning;collaborative work;ICT;virtual forum","Internet;Videos;Materials;Collaborative work;Education;Monitoring;Streaming media","","","","8","","23 Aug 2010","","","IEEE","IEEE Conferences"
"An information management web system for developing the Galician rural milieu: The commercialization of agricultural products from family farms","C. Ferrás; Y. García; M. Pose","Research Group GIST. Idega, University of Santiago de Compostela, Spain; Research Group GIST. Idega, University of Santiago de Compostela, Spain; Research Group GIST. Idega, University of Santiago de Compostela, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","7","Granxafamiliar.com is a project for developing the Galician rural milieu both socio-economically and culturally in order to appreciate the quality of life and rural culture, to create communication links between the rural and urban world, to emphasize the importance of the traditional self-supply production market of Galician family farms, and to promote the spread of new technologies as a social intervention tool against the phenomenon of social and territorial exclusion known as the “Digital Divide"". We are hoping to promote it globally across the Internet by promoting the use and spread of ICTs (information and communication technologies) as tools and commercial channels for agricultural products, equally well-known among rural and urban communities, as well as information and learning channels.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556636","farm family;e-commercial chanel;communication;rural;urban","Communities;Cultural differences;Global communication;Agricultural products;Multimedia communication;Production;Cities and towns","","","","20","","23 Aug 2010","","","IEEE","IEEE Conferences"
"A practical approach for biometric authentication based on smartcards","D. B. S. Netto; M. Fornazin; M. A. Cavenaghi; R. Spolon; R. S. Lobato","Departamento de Computação, Faculdade de Ciências, UNESP-Universidade Estadual Paulista, Sao Paulo, Brazil; Departamento de Computação, Faculdade de Ciências, UNESP-Universidade Estadual Paulista, Sao Paulo, Brazil; Departamento de Computação, Faculdade de Ciências, UNESP-Universidade Estadual Paulista, Sao Paulo, Brazil; Departamento de Computação, Faculdade de Ciências, UNESP-Universidade Estadual Paulista, Sao Paulo, Brazil; Departamento de Computação, e Estatística, IBILCE, UNESP-Universidade Estadual Paulista, Sao Paulo, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","Cryptographic systems are safe. However, the management of cryptographic keys of these systems is a tough task. They are usually protected by the use of password-based authentication mechanisms, which is a weak link on conventional cryptographic systems, as the passwords can be easily copied or stolen. The usage of a biometric approach for releasing the keys is an alternative to the password-based mechanisms. But just like passwords, we need mechanisms to keep the biometrical signal safe. One approach for such mechanism is to use biometrical key cryptography. The cryptographic systems based on the use of biometric characteristics as keys are called biometrical cryptographic systems. This article presents the implementation of Fuzzy Vault, a biometrical cryptographic system written in Java, along with its performance evaluation. Fuzzy Vault was tested on a real application using smartcards.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556637","Biometric authentication;smartcards;fuzzy vault;biometrical cryptographic systems","Cryptography;Authentication;Random access memory;Java;EPROM;Biological system modeling","","1","","11","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Compositor: A tool for connectors generation","J. L. Pastrana; E. Pimentel; M. Katrib","Departamento de Lenguajes y Ciencias de la Computación, ETSI Informática, Universidad de Málaga, Malaga, Spain; Departamento de Lenguajes y Ciencias de la Computación, ETSI Informática, Universidad de Málaga, Malaga, Spain; Departamento de Computación, F. Matemática y Computación, Universidad de la Habana, Havana, Cuba","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Current work presents the tool COMPOSITOR (supported by FEDER TIN2008-05932) which has been developed for connectors generation. Generated connectors implement the coordination and composition model presented by authors in [1]. This model is based on using a connector defined by the client of a server component which uses contracts to set the non-functional requirements wanted, such as quality of service (QoS), synchronization, etc. In addition, the connector uses server domain ontology for semantic run-time adaptation when the server is updated or replaced.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556634","Tool;Connector;Coordination;Composition;Software Componernts;Run-Time Adaptation;ontology","Quality of service;Connectors;Adaptation model;Software;Servers;Robustness;Ontologies","","","","4","","23 Aug 2010","","","IEEE","IEEE Conferences"
